cliente_id,monto,fecha,tipo_operacion,sector_actividad,fraccion,EsEfectivo,EsInternacional,SectorAltoRiesgo,fin_de_semana,es_nocturno,es_monto_redondo,frecuencia_mensual,mes,dia_semana,quincena,monto_6m,ops_6m,monto_max_6m,monto_std_6m,ops_relativas,diversidad_operaciones,concentracion_temporal,ratio_vs_promedio,posible_burst,clasificacion_lfpiorpi
CLT26334,7712.98,2025-04-10,efectivo,traslado_valores,X_traslado_valores,1,0,1,0,1,0,4,4,3,0,110412.6,3.0,60081.16,26663.84787758136,0.0026666666666666666,1.3862943611198906,69.50059951779792,0.21256994993651893,0,inusual
CLT26334,34725.13,2025-06-27,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,0,1,0,4,6,4,0,42438.10999999999,2.0,34725.13,19100.474439428177,0.0026666666666666666,1.3862943611198906,69.50059951779792,0.9570255783937093,0,relevante
CLT26361,36918.66,2025-06-15,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,1,1,0,1,6,6,1,36918.66,1.0,36918.66,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT26483,122715.5,2025-05-07,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,0,1,0,2,5,2,0,122715.5,1.0,122715.5,0.0,0.0013333333333333333,0.6931471805599453,0.0,1.5195370195179503,0,preocupante
CLT26483,38801.46,2025-10-23,tarjeta,traslado_valores,X_traslado_valores,0,0,1,0,1,0,2,10,3,0,161516.96,2.0,122715.5,59336.1867207592,0.0013333333333333333,0.6931471805599453,0.0,0.4804629804820497,0,inusual
CLT26551,5918.92,2024-12-17,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,0,1,0,2,12,1,1,5918.92,1.0,5918.92,0.0,0.0013333333333333333,0.6931471805599453,0.0,0.686369371208045,0,relevante
CLT26551,11328.12,2025-01-02,efectivo,joyeria_metales,XI_joyeria,1,0,0,0,1,0,2,1,3,0,17247.04,2.0,11328.12,3824.8820007942736,0.0013333333333333333,0.6931471805599453,0.0,1.313630628791955,0,relevante
CLT26591,4396895.38,2025-10-10,efectivo,automotriz,VIII_vehiculos,1,0,0,0,1,0,1,10,4,0,4396895.38,1.0,4396895.38,0.0,0.0006666666666666666,0.0,0.0,1.0,0,preocupante
CLT26704,114814.3,2024-11-25,tarjeta,joyeria_metales,XI_joyeria,0,0,0,0,1,0,3,11,0,0,114814.3,1.0,114814.3,0.0,0.002,0.6365141682948128,123.74368670764582,1.0459434156178347,0,inusual
CLT26704,89656.35,2024-12-24,efectivo,traslado_valores,X_traslado_valores,1,0,1,0,1,0,3,12,1,0,204470.65000000002,2.0,114814.3,17789.357045752105,0.002,0.6365141682948128,123.74368670764582,0.8167577466467857,0,inusual
CLT26704,124842.48,2025-07-16,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,0,1,0,3,7,2,1,124842.48,1.0,124842.48,0.0,0.002,0.6365141682948128,123.74368670764582,1.1372988377353797,0,preocupante
CLT26828,129236.27,2024-11-12,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,0,1,0,1,11,1,0,129236.27,1.0,129236.27,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT27146,51697.26,2024-11-23,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,1,1,0,2,11,5,0,51697.26,1.0,51697.26,0.0,0.0013333333333333333,0.6931471805599453,0.0,1.871869702273664,0,inusual
CLT27146,3538.7,2025-09-26,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,2,9,4,0,3538.7,1.0,3538.7,0.0,0.0013333333333333333,0.6931471805599453,0.0,0.12813029772633625,0,inusual
CLT27154,99557.44,2025-05-03,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,1,1,0,4,5,5,0,99557.44,1.0,99557.44,0.0,0.0026666666666666666,0.5623351446188083,54.93025881363871,1.2656635131265435,0,inusual
CLT27154,35438.19,2025-05-05,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,0,1,0,4,5,0,0,134995.63,2.0,99557.44,45339.156479595535,0.0026666666666666666,0.5623351446188083,54.93025881363871,0.45052207101996533,0,inusual
CLT27154,138685.81,2025-08-13,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,0,1,0,4,8,2,1,273681.44,3.0,138685.81,52125.4553858346,0.0026666666666666666,0.5623351446188083,54.93025881363871,1.7630984636145757,0,inusual
CLT27154,40959.66,2025-08-21,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,0,1,0,4,8,3,0,314641.1,4.0,138685.81,49427.527283889416,0.0026666666666666666,0.5623351446188083,54.93025881363871,0.5207159522389161,0,inusual
CLT27342,93588.31,2025-02-22,tarjeta,traslado_valores,X_traslado_valores,0,0,1,1,1,0,1,2,5,0,93588.31,1.0,93588.31,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT27361,11466.86,2025-03-16,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,1,1,0,1,3,6,1,11466.86,1.0,11466.86,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT27477,82823.27,2025-05-01,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,3,5,3,0,82823.27,1.0,82823.27,0.0,0.002,0.6365141682948128,19.091883092036785,1.4454091630296781,0,preocupante
CLT27477,8579.72,2025-06-21,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,1,1,0,3,6,5,0,91402.99,2.0,82823.27,52498.1176643625,0.002,0.6365141682948128,19.091883092036785,0.1497309379867396,0,inusual
CLT27477,80499.76,2025-09-07,tarjeta,traslado_valores,X_traslado_valores,0,0,1,1,1,0,3,9,6,0,171902.75,3.0,82823.27,42209.78474422765,0.002,0.6365141682948128,19.091883092036785,1.4048598989835823,0,inusual
CLT27601,153009.05,2025-01-10,efectivo,joyeria_metales,XI_joyeria,1,0,0,0,1,0,2,1,4,0,153009.05,1.0,153009.05,0.0,0.0013333333333333333,0.6931471805599453,0.0,1.7385773983080437,0,inusual
CLT27601,23007.33,2025-04-16,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,2,4,2,1,176016.38,2.0,153009.05,91925.09777791481,0.0013333333333333333,0.6931471805599453,0.0,0.2614226016919562,0,preocupante
CLT27786,7499.7,2025-09-19,efectivo,traslado_valores,X_traslado_valores,1,0,1,0,1,0,1,9,4,0,7499.7,1.0,7499.7,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT28131,136574.32,2025-03-10,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,0,1,0,1,3,0,0,136574.32,1.0,136574.32,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT28373,99057.91,2025-02-14,efectivo,automotriz,VIII_vehiculos,1,0,0,0,1,0,2,2,4,1,99057.91,1.0,99057.91,0.0,0.0013333333333333333,0.6931471805599453,0.0,0.8893929926366745,0,inusual
CLT28373,123696.06,2025-08-08,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,0,1,0,2,8,4,0,222753.97,2.0,123696.06,17421.80294089133,0.0013333333333333333,0.6931471805599453,0.0,1.1106070073633256,0,inusual
CLT28643,8401.07,2025-05-19,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,0,1,0,1,5,0,0,8401.07,1.0,8401.07,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT28726,8791.95,2025-10-05,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,1,1,0,1,10,6,0,8791.95,1.0,8791.95,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT29313,107203.94,2025-04-30,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,3,4,2,0,107203.94,1.0,107203.94,0.0,0.002,0.6365141682948128,38.890872965260115,1.3344192794591585,0,preocupante
CLT29313,1718.89,2025-07-06,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,1,1,0,3,7,6,0,108922.83,2.0,107203.94,74589.19416880203,0.002,0.6365141682948128,38.890872965260115,0.02139585499627675,0,relevante
CLT29313,132089.74,2025-07-18,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,3,7,4,0,241012.57,3.0,132089.74,69213.38664457067,0.002,0.6365141682948128,38.890872965260115,1.6441848655445648,0,preocupante
CLT29410,2049.56,2025-07-22,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,0,1,0,1,7,1,0,2049.56,1.0,2049.56,0.0,0.0006666666666666666,0.0,0.0,1.0,0,relevante
CLT29528,80288.36,2025-01-26,efectivo,automotriz,VIII_vehiculos,1,0,0,1,1,0,4,1,6,0,80288.36,1.0,80288.36,0.0,0.0026666666666666666,1.0397207708399179,80.03957354542398,1.5233512324592955,0,inusual
CLT29528,33464.34,2025-06-18,efectivo,automotriz,VIII_vehiculos,1,0,0,0,1,0,4,6,2,0,113752.7,2.0,80288.36,33109.58206441453,0.0026666666666666666,1.0397207708399179,80.03957354542398,0.6349356691609704,0,relevante
CLT29528,66622.48,2025-11-01,tarjeta,automotriz,VIII_vehiculos,0,0,0,1,1,0,4,11,5,0,100086.81999999999,2.0,66622.48,23446.345645532907,0.0026666666666666666,1.0397207708399179,80.03957354542398,1.264061652492276,0,inusual
CLT29528,30445.17,2025-11-02,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,1,1,0,4,11,6,0,130531.98999999999,3.0,66622.48,20072.266914761603,0.0026666666666666666,1.0397207708399179,80.03957354542398,0.5776514458874582,0,inusual
CLT29536,137209.52,2024-12-08,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,1,1,0,1,12,6,0,137209.52,1.0,137209.52,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT29887,5972.89,2024-11-20,tarjeta,automotriz,VIII_vehiculos,0,0,0,0,1,0,5,11,2,0,5972.89,1.0,5972.89,0.0,0.0033333333333333335,0.5004024235381879,90.11612878207023,0.009179345328529917,0,relevante
CLT29887,59225.87,2024-11-22,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,5,11,4,0,65198.76,2.0,59225.87,37655.543276391596,0.0033333333333333335,0.5004024235381879,90.11612878207023,0.09102037926575245,0,preocupante
CLT29887,1394.03,2025-06-21,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,1,1,0,5,6,5,0,1394.03,1.0,1394.03,0.0,0.0033333333333333335,0.5004024235381879,90.11612878207023,0.0021423938442413234,0,relevante
CLT29887,121449.99,2025-09-16,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,0,1,0,5,9,1,1,122844.02,2.0,121449.99,84892.3834378609,0.0033333333333333335,0.5004024235381879,90.11612878207023,0.18664857353082095,0,inusual
CLT29887,3065397.3,2025-10-31,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,0,1,0,5,10,4,0,3188241.32,3.0,3065397.3,1735384.4548187032,0.0033333333333333335,0.5004024235381879,90.11612878207023,4.711009308030655,0,preocupante
CLT29973,165396.32,2025-09-23,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,0,1,0,1,9,1,0,165396.32,1.0,165396.32,0.0,0.0006666666666666666,0.0,0.0,1.0,0,preocupante
CLT30028,13906.88,2024-11-29,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,3,11,4,0,13906.88,1.0,13906.88,0.0,0.002,0.6365141682948128,55.154328932550705,0.019038135415002558,0,inusual
CLT30028,2020930.22,2025-02-17,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,0,1,0,3,2,0,1,2034837.0999999999,2.0,2020930.22,1419179.8137136737,0.002,0.6365141682948128,55.154328932550705,2.7665977697823605,0,preocupante
CLT30028,156587.59,2025-07-25,efectivo,automotriz,VIII_vehiculos,1,0,0,0,1,0,3,7,4,0,2177517.81,2.0,2020930.22,1318289.3161281627,0.002,0.6365141682948128,55.154328932550705,0.2143640948026373,0,preocupante
CLT30033,116872.21,2025-09-02,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,0,1,0,1,9,1,0,116872.21,1.0,116872.21,0.0,0.0006666666666666666,0.0,0.0,1.0,0,preocupante
CLT30052,90410.95,2025-05-13,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,0,1,0,2,5,1,1,90410.95,1.0,90410.95,0.0,0.0013333333333333333,0.0,0.0,1.2073874079002849,0,inusual
CLT30052,59352.0,2025-07-01,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,0,1,0,2,7,1,0,149762.95,2.0,90410.95,21961.994161533923,0.0013333333333333333,0.0,0.0,0.7926125920997149,0,inusual
CLT30257,123469.2,2024-12-05,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,0,1,0,3,12,3,0,123469.2,1.0,123469.2,0.0,0.002,1.0986122886681096,50.204581464244875,2.1263911531083886,0,inusual
CLT30257,17674.69,2025-06-06,efectivo,inmobiliaria,V_inmuebles,1,0,0,0,1,0,3,6,4,0,17674.69,1.0,17674.69,0.0,0.002,1.0986122886681096,50.204581464244875,0.3043941683426579,0,relevante
CLT30257,33051.53,2025-09-26,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,3,9,4,0,50726.22,2.0,33051.53,10873.06783722055,0.002,1.0986122886681096,50.204581464244875,0.5692146785489539,0,preocupante
CLT30374,148847.6,2025-04-08,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,0,1,0,3,4,1,0,148847.6,1.0,148847.6,0.0,0.002,1.0986122886681096,8.48528137423857,1.9112377024818972,0,inusual
CLT30374,32385.95,2025-05-15,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,0,1,0,3,5,3,1,181233.55000000002,2.0,148847.6,82350.82246317428,0.002,1.0986122886681096,8.48528137423857,0.4158431084592133,0,inusual
CLT30374,52407.09,2025-06-09,tarjeta,inmobiliaria,V_inmuebles,0,0,0,0,1,0,3,6,0,0,233640.64,3.0,148847.6,62269.486824985426,0.002,1.0986122886681096,8.48528137423857,0.6729191890588897,0,inusual
CLT30379,159281.26,2025-09-04,efectivo,joyeria_metales,XI_joyeria,1,0,0,0,1,0,1,9,3,0,159281.26,1.0,159281.26,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT30517,25353.32,2025-09-14,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,1,1,0,1,9,6,1,25353.32,1.0,25353.32,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT30585,5964.27,2025-08-17,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,1,1,0,1,8,6,1,5964.27,1.0,5964.27,0.0,0.0006666666666666666,0.0,0.0,1.0,0,relevante
CLT30635,98478.26,2024-11-10,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,1,0,1,11,6,0,98478.26,1.0,98478.26,0.0,0.0006666666666666666,0.0,0.0,1.0,0,preocupante
CLT30676,116623.26,2025-03-26,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,1,3,2,0,116623.26,1.0,116623.26,0.0,0.0006666666666666666,0.0,0.0,1.0,0,preocupante
CLT30866,144304.67,2025-01-24,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,1,1,4,0,144304.67,1.0,144304.67,0.0,0.0006666666666666666,0.0,0.0,1.0,0,preocupante
CLT30926,16867.17,2025-09-20,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,1,1,0,1,9,5,0,16867.17,1.0,16867.17,0.0,0.0006666666666666666,0.0,0.0,1.0,0,relevante
CLT31174,848.49,2024-11-26,tarjeta,automotriz,VIII_vehiculos,0,0,0,0,1,0,2,11,1,0,848.49,1.0,848.49,0.0,0.0013333333333333333,0.6931471805599453,0.0,0.022581829490407133,0,relevante
CLT31174,74299.54,2024-12-18,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,0,1,0,2,12,2,0,75148.03,2.0,74299.54,51937.73554027216,0.0013333333333333333,0.6931471805599453,0.0,1.9774181705095928,0,inusual
CLT31319,3408.96,2025-05-18,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,1,1,0,1,5,6,0,3408.96,1.0,3408.96,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT31417,66760.07,2024-12-21,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,1,1,0,2,12,5,0,66760.07,1.0,66760.07,0.0,0.0013333333333333333,0.6931471805599453,0.0,0.6879118121887315,0,inusual
CLT31417,127334.78,2025-05-21,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,0,1,0,2,5,2,0,194094.85,2.0,127334.78,42832.788209408565,0.0013333333333333333,0.6931471805599453,0.0,1.3120881878112685,0,inusual
CLT31465,36546.85,2025-02-08,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,1,1,0,3,2,5,0,36546.85,1.0,36546.85,0.0,0.002,0.6365141682948128,106.77312395916867,1.040680691360087,0,inusual
CLT31465,1856.65,2025-03-30,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,1,1,0,3,3,6,0,38403.5,2.0,36546.85,24529.675660717567,0.002,0.6365141682948128,106.77312395916867,0.052868572958099144,0,inusual
CLT31465,66951.15,2025-10-17,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,0,1,0,3,10,4,1,66951.15,1.0,66951.15,0.0,0.002,0.6365141682948128,106.77312395916867,1.9064507356818137,0,inusual
CLT31632,13576.44,2025-07-30,tarjeta,traslado_valores,X_traslado_valores,0,0,1,0,1,0,1,7,2,0,13576.44,1.0,13576.44,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT31643,161552.24,2025-05-17,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,1,1,0,1,5,5,1,161552.24,1.0,161552.24,0.0,0.0006666666666666666,0.0,0.0,1.0,0,preocupante
CLT31747,4298.89,2024-12-11,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,0,1,0,5,12,2,0,4298.89,1.0,4298.89,0.0,0.0033333333333333335,1.0549201679861442,92.8619046398109,0.12855452334507012,0,inusual
CLT31747,2761.65,2025-01-27,tarjeta,automotriz,VIII_vehiculos,0,0,0,0,1,0,5,1,0,0,7060.540000000001,2.0,4298.89,1086.9928283112088,0.0033333333333333335,1.0549201679861442,92.8619046398109,0.08258471358790592,0,relevante
CLT31747,105685.99,2025-08-15,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,5,8,4,1,105685.99,1.0,105685.99,0.0,0.0033333333333333335,1.0549201679861442,92.8619046398109,3.1604465498539964,0,preocupante
CLT31747,51836.03,2025-08-18,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,5,8,0,0,157522.02000000002,2.0,105685.99,38077.671882624345,0.0033333333333333335,1.0549201679861442,92.8619046398109,1.550110872516104,0,preocupante
CLT31747,2618.48,2025-08-24,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,1,0,5,8,6,0,160140.5,3.0,105685.99,51551.102538491206,0.0033333333333333335,1.0549201679861442,92.8619046398109,0.07830334069692389,0,preocupante
CLT31798,88464.48,2024-12-05,efectivo,traslado_valores,X_traslado_valores,1,0,1,0,1,0,1,12,3,0,88464.48,1.0,88464.48,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT31992,13045.23,2024-12-24,tarjeta,joyeria_metales,XI_joyeria,0,0,0,0,1,0,2,12,1,0,13045.23,1.0,13045.23,0.0,0.0013333333333333333,0.0,0.0,0.2699780213412363,0,relevante
CLT31992,83593.97,2025-07-06,tarjeta,inmobiliaria,V_inmuebles,0,0,0,1,1,0,2,7,6,0,83593.97,1.0,83593.97,0.0,0.0013333333333333333,0.0,0.0,1.7300219786587638,0,inusual
CLT32431,14481.56,2025-02-25,tarjeta,joyeria_metales,XI_joyeria,0,0,0,0,1,0,1,2,1,0,14481.56,1.0,14481.56,0.0,0.0006666666666666666,0.0,0.0,1.0,0,relevante
CLT32810,106198.36,2024-12-07,efectivo,inmobiliaria,V_inmuebles,1,0,0,1,1,0,1,12,5,0,106198.36,1.0,106198.36,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT33053,102132.43,2025-04-18,efectivo,traslado_valores,X_traslado_valores,1,0,1,0,1,0,1,4,4,0,102132.43,1.0,102132.43,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT33206,152952.8,2024-11-07,efectivo,joyeria_metales,XI_joyeria,1,0,0,0,1,0,2,11,3,0,152952.8,1.0,152952.8,0.0,0.0013333333333333333,0.0,0.0,1.6398091852398862,0,inusual
CLT33206,33596.71,2025-07-29,efectivo,joyeria_metales,XI_joyeria,1,0,0,0,1,0,2,7,1,0,33596.71,1.0,33596.71,0.0,0.0013333333333333333,0.0,0.0,0.36019081476011383,0,relevante
CLT33405,119961.42,2025-05-03,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,1,1,0,4,5,5,0,119961.42,1.0,119961.42,0.0,0.0026666666666666666,1.3862943611198906,66.07823645750038,1.3485005247354067,0,inusual
CLT33405,73613.62,2025-05-05,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,0,1,0,4,5,0,0,193575.03999999998,2.0,119961.42,32772.84367307786,0.0026666666666666666,1.3862943611198906,66.07823645750038,0.8274994177100673,0,inusual
CLT33405,156187.3,2025-09-06,efectivo,inmobiliaria,V_inmuebles,1,0,0,1,1,0,4,9,5,0,349762.33999999997,3.0,156187.3,41390.10665879146,0.0026666666666666666,1.3862943611198906,66.07823645750038,1.7557199306827675,0,inusual
CLT33405,6074.14,2025-09-25,tarjeta,joyeria_metales,XI_joyeria,0,0,0,0,1,0,4,9,3,0,355836.48,4.0,156187.3,64771.84334583662,0.0026666666666666666,1.3862943611198906,66.07823645750038,0.06828012687175863,0,inusual
CLT33509,21489.56,2025-06-05,efectivo,inmobiliaria,V_inmuebles,1,0,0,0,1,0,1,6,3,0,21489.56,1.0,21489.56,0.0,0.0006666666666666666,0.0,0.0,1.0,0,relevante
CLT33519,2542.12,2025-08-03,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,1,1,0,1,8,6,0,2542.12,1.0,2542.12,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT33819,54174.95,2025-09-02,efectivo,traslado_valores,X_traslado_valores,1,0,1,0,1,0,1,9,1,0,54174.95,1.0,54174.95,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT33834,68009.17,2025-02-16,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,1,1,0,2,2,6,1,68009.17,1.0,68009.17,0.0,0.0013333333333333333,0.6931471805599453,0.0,1.0021239215542967,0,inusual
CLT33834,67720.89,2025-04-06,efectivo,joyeria_metales,XI_joyeria,1,0,0,1,1,0,2,4,6,0,135730.06,2.0,68009.17,203.8447428804571,0.0013333333333333333,0.6931471805599453,0.0,0.9978760784457031,0,inusual
CLT34050,6990.14,2025-01-06,efectivo,inmobiliaria,V_inmuebles,1,0,0,0,1,0,2,1,0,0,6990.14,1.0,6990.14,0.0,0.0013333333333333333,0.6931471805599453,0.0,1.1077261958528448,0,relevante
CLT34050,5630.56,2025-03-10,tarjeta,inmobiliaria,V_inmuebles,0,0,0,0,1,0,2,3,0,0,12620.7,2.0,6990.14,961.3682375656063,0.0013333333333333333,0.6931471805599453,0.0,0.8922738041471551,0,relevante
CLT34164,9638.64,2025-01-12,tarjeta,traslado_valores,X_traslado_valores,0,0,1,1,1,0,2,1,6,0,9638.64,1.0,9638.64,0.0,0.0013333333333333333,0.0,0.0,0.1678308381660431,0,inusual
CLT34164,105222.73,2025-03-22,tarjeta,joyeria_metales,XI_joyeria,0,0,0,1,1,0,2,3,5,0,114861.37,2.0,105222.73,67588.15821254527,0.0013333333333333333,0.0,0.0,1.8321691618339568,0,inusual
CLT34267,6828.24,2024-11-27,efectivo,joyeria_metales,XI_joyeria,1,0,0,0,1,0,2,11,2,0,6828.24,1.0,6828.24,0.0,0.0013333333333333333,0.6931471805599453,0.0,0.09160241441954846,0,relevante
CLT34267,142256.04,2025-05-04,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,1,1,0,2,5,6,0,149084.28,2.0,142256.04,95761.91574117551,0.0013333333333333333,0.6931471805599453,0.0,1.9083975855804516,0,inusual
CLT34890,6474.65,2025-06-21,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,1,0,1,6,5,0,6474.65,1.0,6474.65,0.0,0.0006666666666666666,0.0,0.0,1.0,0,inusual
CLT34914,9614.6,2025-01-04,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,1,1,0,2,1,5,0,9614.6,1.0,9614.6,0.0,0.0013333333333333333,0.0,0.0,0.23077951514363051,0,relevante
CLT34914,73708.22,2025-06-18,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,0,1,0,2,6,2,0,83322.82,2.0,73708.22,45321.033332793726,0.0013333333333333333,0.0,0.0,1.7692204848563693,0,inusual
CLT34957,86542.64,2025-06-04,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,3,6,2,0,86542.64,1.0,86542.64,0.0,0.002,1.0986122886681096,4.949747468305833,1.9092697284451479,0,preocupante
CLT34957,34026.04,2025-08-03,efectivo,joyeria_metales,XI_joyeria,1,0,0,1,1,0,3,8,6,0,120568.68,2.0,86542.64,37134.843984861436,0.002,1.0986122886681096,4.949747468305833,0.7506691285459254,0,relevante
CLT34957,15414.16,2025-09-25,tarjeta,joyeria_metales,XI_joyeria,0,0,0,0,1,0,3,9,3,0,135982.84,3.0,86542.64,36886.43838369507,0.002,1.0986122886681096,4.949747468305833,0.3400611430089267,0,inusual
CLT35105,34812.38,2025-11-03,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,0,1,0,1,11,0,0,34812.38,1.0,34812.38,0.0,0.0006666666666666666,0.0,0.0,1.0,0,relevante
CLT35144,110781.83,2025-02-10,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,0,1,0,2,2,0,0,110781.83,1.0,110781.83,0.0,0.0013333333333333333,0.6931471805599453,0.0,1.3899233227426306,0,inusual
CLT35144,48625.28,2025-09-17,efectivo,joyeria_metales,XI_joyeria,1,0,0,0,1,0,2,9,2,1,48625.28,1.0,48625.28,0.0,0.0013333333333333333,0.6931471805599453,0.0,0.6100766772573696,0,relevante
CLT35313,5204.4,2025-05-02,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,0,1,0,1,5,4,0,5204.4,1.0,5204.4,0.0,0.0006666666666666666,0.0,0.0,1.0,0,relevante
CLT35443,6124.42,2024-12-02,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,2,12,0,0,6124.42,1.0,6124.42,0.0,0.0013333333333333333,0.0,0.0,0.13339280856460756,0,inusual
CLT35443,85700.92,2025-05-08,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,0,1,0,2,5,3,0,91825.34,2.0,85700.92,56269.0827730913,0.0013333333333333333,0.0,0.0,1.8666071914353926,0,inusual
CLT35485,34517.58,2025-08-02,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,1,1,0,1,8,5,0,34517.58,1.0,34517.58,0.0,0.0006666666666666666,0.0,0.0,1.0,0,relevante
CLT35825,51559.13,2025-06-30,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,0,1,0,1,6,0,0,51559.13,1.0,51559.13,0.0,0.0006666666666666666,0.0,0.0,1.0,0,preocupante
CLT35995,9705.55,2024-12-26,tarjeta,joyeria_metales,XI_joyeria,0,0,0,0,1,0,1,12,3,0,9705.55,1.0,9705.55,0.0,0.0006666666666666666,0.0,0.0,1.0,0,relevante
