cliente_id,monto,fecha,tipo_operacion,sector_actividad,fraccion,EsEfectivo,EsInternacional,SectorAltoRiesgo,frecuencia_mensual,mes,dia_semana,quincena,monto_6m,ops_6m,clasificacion_lfpiorpi
CLT22196,92608.22,2025-10-01,tarjeta,inmobiliaria,V_inmuebles,0,0,0,1,10,2,0,92608.22,1,relevante
CLT22224,81634.96,2025-04-17,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,1,4,3,1,81634.96,1,preocupante
CLT22240,15628.46,2024-11-06,tarjeta,inmobiliaria,V_inmuebles,0,0,0,4,11,2,0,15628.46,1,relevante
CLT22240,91640.69,2025-02-21,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,4,2,4,0,107269.15,2,preocupante
CLT22240,72609.5,2025-08-25,efectivo,automotriz,VIII_vehiculos,1,0,0,4,8,0,0,72609.5,1,relevante
CLT22240,92095.84,2025-09-05,efectivo,traslado_valores,X_traslado_valores,1,0,1,4,9,4,0,164705.34,2,inusual
CLT22280,7757.38,2025-02-07,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,3,2,4,0,7757.38,1,inusual
CLT22280,122764.46,2025-03-23,tarjeta,automotriz,VIII_vehiculos,0,0,0,3,3,6,0,130521.84000000001,2,relevante
CLT22280,119656.97,2025-10-28,efectivo,traslado_valores,X_traslado_valores,1,0,1,3,10,1,0,119656.97,1,inusual
CLT22676,154736.42,2025-07-09,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,1,7,2,0,154736.42,1,inusual
CLT22704,38633.0,2025-02-14,efectivo,joyeria_metales,XI_joyeria,1,0,0,3,2,4,1,38633.0,1,relevante
CLT22704,27612.94,2025-05-09,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,3,5,4,0,66245.94,2,relevante
CLT22704,56419.59,2025-07-26,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,3,7,5,0,122665.53,3,inusual
CLT22833,72961.53,2024-12-04,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,12,2,0,72961.53,1,preocupante
CLT22899,156195.96,2025-08-03,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,2,8,6,0,156195.96,1,preocupante
CLT22899,126532.45,2025-09-24,tarjeta,inmobiliaria,V_inmuebles,0,0,0,2,9,2,0,282728.41,2,relevante
CLT23006,133876.58,2025-08-23,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,2,8,5,0,133876.58,1,inusual
CLT23006,120714.95,2025-09-02,tarjeta,automotriz,VIII_vehiculos,0,0,0,2,9,1,0,254591.52999999997,2,relevante
CLT23176,9718.17,2025-01-31,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,2,1,4,0,9718.17,1,inusual
CLT23176,8813.55,2025-10-04,tarjeta,inmobiliaria,V_inmuebles,0,0,0,2,10,5,0,8813.55,1,relevante
CLT23356,125723.07,2025-03-08,tarjeta,traslado_valores,X_traslado_valores,0,0,1,1,3,5,0,125723.07,1,inusual
CLT23396,2548.75,2025-05-09,tarjeta,automotriz,VIII_vehiculos,0,0,0,2,5,4,0,2548.75,1,relevante
CLT23396,128844.06,2025-08-24,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,2,8,6,0,131392.81,2,relevante
CLT23434,123566.02,2025-05-12,efectivo,joyeria_metales,XI_joyeria,1,0,0,1,5,0,0,123566.02,1,relevante
CLT23446,31412.41,2025-07-30,tarjeta,joyeria_metales,XI_joyeria,0,0,0,1,7,2,0,31412.41,1,relevante
CLT23473,144495.67,2025-04-16,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,3,4,2,1,144495.67,1,relevante
CLT23473,86531.79,2025-09-02,tarjeta,traslado_valores,X_traslado_valores,0,0,1,3,9,1,0,231027.46000000002,2,inusual
CLT23473,157647.83,2025-09-03,efectivo,traslado_valores,X_traslado_valores,1,0,1,3,9,2,0,388675.29,3,preocupante
CLT23577,83377.22,2025-04-19,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,2,4,5,0,83377.22,1,preocupante
CLT23577,110112.71,2025-05-14,tarjeta,inmobiliaria,V_inmuebles,0,0,0,2,5,2,1,193489.93,2,relevante
CLT23947,46166.35,2025-05-11,tarjeta,traslado_valores,X_traslado_valores,0,0,1,1,5,6,0,46166.35,1,inusual
CLT23970,85919.58,2025-10-29,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,1,10,2,0,85919.58,1,preocupante
CLT24029,1130.69,2025-01-12,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,4,1,6,0,1130.69,1,inusual
CLT24029,4712634.09,2025-05-22,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,4,5,3,0,4713764.78,2,preocupante
CLT24029,7705.91,2025-10-16,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,4,10,3,1,4720340.0,2,preocupante
CLT24029,158782.87,2025-10-31,efectivo,joyeria_metales,XI_joyeria,1,0,0,4,10,4,0,4879122.87,3,preocupante
CLT24168,5694.34,2025-03-13,efectivo,joyeria_metales,XI_joyeria,1,0,0,2,3,3,1,5694.34,1,relevante
CLT24168,2381.12,2025-07-15,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,2,7,1,1,8075.46,2,relevante
CLT24208,9563.6,2024-12-21,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,12,5,0,9563.6,1,inusual
CLT24371,70587.87,2025-03-19,efectivo,inmobiliaria,V_inmuebles,1,0,0,3,3,2,0,70587.87,1,relevante
CLT24371,146105.64,2025-07-29,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,7,1,0,216693.51,2,relevante
CLT24371,27354.07,2025-09-17,efectivo,traslado_valores,X_traslado_valores,1,0,1,3,9,2,1,173459.71000000002,2,inusual
CLT24592,77987.22,2025-05-13,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,3,5,1,1,77987.22,1,inusual
CLT24592,742.05,2025-07-04,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,3,7,4,0,78729.27,2,relevante
CLT24592,79682.45,2025-08-22,efectivo,inmobiliaria,V_inmuebles,1,0,0,3,8,4,0,158411.72,3,inusual
CLT24621,33147.02,2025-05-13,tarjeta,inmobiliaria,V_inmuebles,0,0,0,3,5,1,1,33147.02,1,relevante
CLT24621,169801.77,2025-05-21,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,3,5,2,0,202948.78999999998,2,inusual
CLT24621,6442.09,2025-07-21,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,3,7,0,0,209390.87999999998,3,inusual
CLT24662,30506.71,2024-11-21,tarjeta,inmobiliaria,V_inmuebles,0,0,0,2,11,3,0,30506.71,1,relevante
CLT24662,16344.2,2025-01-31,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,2,1,4,0,46850.91,2,inusual
CLT24663,164844.84,2025-01-14,efectivo,automotriz,VIII_vehiculos,1,0,0,1,1,1,1,164844.84,1,relevante
CLT24953,38882.84,2024-12-19,tarjeta,inmobiliaria,V_inmuebles,0,0,0,2,12,3,0,38882.84,1,relevante
CLT24953,15103.21,2025-08-12,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,2,8,1,0,15103.21,1,relevante
CLT24993,81545.46,2024-11-21,efectivo,automotriz,VIII_vehiculos,1,0,0,2,11,3,0,81545.46,1,relevante
CLT24993,78538.34,2025-01-04,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,2,1,5,0,160083.8,2,inusual
CLT25012,65396.19,2025-07-10,efectivo,joyeria_metales,XI_joyeria,1,0,0,1,7,3,0,65396.19,1,relevante
CLT25014,7383.06,2025-07-31,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,1,7,3,0,7383.06,1,inusual
CLT25043,24379.65,2024-11-18,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,2,11,0,0,24379.65,1,relevante
CLT25043,114871.1,2025-08-29,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,2,8,4,0,114871.1,1,relevante
CLT25118,31157.49,2025-10-03,efectivo,joyeria_metales,XI_joyeria,1,0,0,1,10,4,0,31157.49,1,relevante
CLT25129,99330.52,2025-03-07,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,2,3,4,0,99330.52,1,preocupante
CLT25129,7094.11,2025-03-08,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,2,3,5,0,106424.63,2,preocupante
CLT25157,32600.88,2025-08-26,tarjeta,automotriz,VIII_vehiculos,0,0,0,1,8,1,0,32600.88,1,relevante
CLT25525,83670.95,2025-09-26,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,1,9,4,0,83670.95,1,preocupante
CLT25713,9648.32,2025-06-03,tarjeta,automotriz,VIII_vehiculos,0,0,0,1,6,1,0,9648.32,1,relevante
CLT25860,53013.31,2025-01-14,efectivo,automotriz,VIII_vehiculos,1,0,0,1,1,1,1,53013.31,1,relevante
CLT25866,14822.68,2025-09-01,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,1,9,0,0,14822.68,1,inusual
CLT25906,71090.99,2025-01-13,efectivo,inmobiliaria,V_inmuebles,1,0,0,1,1,0,1,71090.99,1,relevante
CLT26299,41730.45,2024-12-07,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,1,12,5,0,41730.45,1,inusual
CLT26334,42618.46,2024-11-03,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,4,11,6,0,42618.46,1,preocupante
CLT26334,60081.16,2024-11-12,tarjeta,traslado_valores,X_traslado_valores,0,0,1,4,11,1,0,102699.62,2,inusual
CLT26334,7712.98,2025-04-09,efectivo,traslado_valores,X_traslado_valores,1,0,1,4,4,2,0,110412.6,3,inusual
CLT26334,34725.13,2025-06-26,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,4,6,3,0,42438.10999999999,2,relevante
CLT26361,36918.66,2025-06-14,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,1,6,5,1,36918.66,1,inusual
CLT26483,122715.5,2025-05-06,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,2,5,1,0,122715.5,1,preocupante
CLT26483,38801.46,2025-10-22,tarjeta,traslado_valores,X_traslado_valores,0,0,1,2,10,2,0,161516.96,2,inusual
CLT26551,5918.92,2024-12-16,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,2,12,0,1,5918.92,1,relevante
CLT26551,11328.12,2025-01-01,efectivo,joyeria_metales,XI_joyeria,1,0,0,2,1,2,0,17247.04,2,relevante
CLT26591,4396895.38,2025-10-09,efectivo,automotriz,VIII_vehiculos,1,0,0,1,10,3,0,4396895.38,1,preocupante
CLT26704,114814.3,2024-11-24,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,11,6,0,114814.3,1,relevante
CLT26704,89656.35,2024-12-23,efectivo,traslado_valores,X_traslado_valores,1,0,1,3,12,0,0,204470.65000000002,2,inusual
CLT26704,124842.48,2025-07-15,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,3,7,1,1,124842.48,1,preocupante
CLT26828,129236.27,2024-11-11,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,1,11,0,0,129236.27,1,relevante
CLT27146,51697.26,2024-11-22,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,2,11,4,0,51697.26,1,relevante
CLT27146,3538.7,2025-09-25,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,2,9,3,0,3538.7,1,inusual
CLT27154,99557.44,2025-05-02,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,4,5,4,0,99557.44,1,inusual
CLT27154,35438.19,2025-05-04,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,4,5,6,0,134995.63,2,inusual
CLT27154,138685.81,2025-08-12,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,4,8,1,0,273681.44,3,inusual
CLT27154,40959.66,2025-08-20,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,4,8,2,0,314641.1,4,inusual
CLT27342,93588.31,2025-02-21,tarjeta,traslado_valores,X_traslado_valores,0,0,1,1,2,4,0,93588.31,1,inusual
CLT27361,11466.86,2025-03-15,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,1,3,5,1,11466.86,1,inusual
CLT27477,82823.27,2025-04-30,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,3,4,2,0,82823.27,1,preocupante
CLT27477,8579.72,2025-06-20,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,3,6,4,0,91402.99,2,inusual
CLT27477,80499.76,2025-09-06,tarjeta,traslado_valores,X_traslado_valores,0,0,1,3,9,5,0,171902.75,3,inusual
CLT27601,153009.05,2025-01-09,efectivo,joyeria_metales,XI_joyeria,1,0,0,2,1,3,0,153009.05,1,relevante
CLT27601,23007.33,2025-04-15,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,2,4,1,1,176016.38,2,preocupante
CLT27786,7499.7,2025-09-18,efectivo,traslado_valores,X_traslado_valores,1,0,1,1,9,3,0,7499.7,1,inusual
CLT28131,136574.32,2025-03-09,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,1,3,6,0,136574.32,1,relevante
CLT28373,99057.91,2025-02-13,efectivo,automotriz,VIII_vehiculos,1,0,0,2,2,3,1,99057.91,1,relevante
CLT28373,123696.06,2025-08-07,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,2,8,3,0,222753.97,2,relevante
CLT28643,8401.07,2025-05-18,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,1,5,6,0,8401.07,1,inusual
CLT28726,8791.95,2025-10-04,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,1,10,5,0,8791.95,1,inusual
CLT29313,107203.94,2025-04-29,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,3,4,1,0,107203.94,1,preocupante
CLT29313,1718.89,2025-07-05,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,3,7,5,0,108922.83,2,relevante
CLT29313,132089.74,2025-07-17,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,3,7,3,1,241012.57,3,preocupante
CLT29410,2049.56,2025-07-21,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,1,7,0,0,2049.56,1,relevante
CLT29528,80288.36,2025-01-25,efectivo,automotriz,VIII_vehiculos,1,0,0,4,1,5,0,80288.36,1,relevante
CLT29528,33464.34,2025-06-17,efectivo,automotriz,VIII_vehiculos,1,0,0,4,6,1,1,113752.7,2,relevante
CLT29528,66622.48,2025-10-31,tarjeta,automotriz,VIII_vehiculos,0,0,0,4,10,4,0,100086.81999999999,2,relevante
CLT29528,30445.17,2025-11-01,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,4,11,5,0,130531.98999999999,3,inusual
CLT29536,137209.52,2024-12-07,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,1,12,5,0,137209.52,1,relevante
CLT29887,5972.89,2024-11-19,tarjeta,automotriz,VIII_vehiculos,0,0,0,5,11,1,0,5972.89,1,relevante
CLT29887,59225.87,2024-11-21,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,5,11,3,0,65198.76,2,preocupante
CLT29887,1394.03,2025-06-20,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,5,6,4,0,1394.03,1,relevante
CLT29887,121449.99,2025-09-15,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,5,9,0,1,122844.02,2,relevante
CLT29887,3065397.3,2025-10-30,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,5,10,3,0,3188241.32,3,preocupante
CLT29973,165396.32,2025-09-22,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,1,9,0,0,165396.32,1,preocupante
CLT30028,13906.88,2024-11-28,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,3,11,3,0,13906.88,1,inusual
CLT30028,2020930.22,2025-02-16,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,3,2,6,1,2034837.0999999999,2,preocupante
CLT30028,156587.59,2025-07-24,efectivo,automotriz,VIII_vehiculos,1,0,0,3,7,3,0,2177517.81,2,preocupante
CLT30033,116872.21,2025-09-01,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,1,9,0,0,116872.21,1,preocupante
CLT30052,90410.95,2025-05-12,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,2,5,0,0,90410.95,1,relevante
CLT30052,59352.0,2025-06-30,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,2,6,0,0,149762.95,2,relevante
CLT30257,123469.2,2024-12-04,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,3,12,2,0,123469.2,1,inusual
CLT30257,17674.69,2025-06-05,efectivo,inmobiliaria,V_inmuebles,1,0,0,3,6,3,0,17674.69,1,relevante
CLT30257,33051.53,2025-09-25,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,3,9,3,0,50726.22,2,preocupante
CLT30374,148847.6,2025-04-07,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,3,4,0,0,148847.6,1,inusual
CLT30374,32385.95,2025-05-14,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,3,5,2,1,181233.55000000002,2,inusual
CLT30374,52407.09,2025-06-08,tarjeta,inmobiliaria,V_inmuebles,0,0,0,3,6,6,0,233640.64,3,inusual
CLT30379,159281.26,2025-09-03,efectivo,joyeria_metales,XI_joyeria,1,0,0,1,9,2,0,159281.26,1,relevante
CLT30517,25353.32,2025-09-13,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,1,9,5,1,25353.32,1,inusual
CLT30585,5964.27,2025-08-16,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,1,8,5,1,5964.27,1,relevante
CLT30635,98478.26,2024-11-09,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,11,5,0,98478.26,1,preocupante
CLT30676,116623.26,2025-03-25,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,3,1,0,116623.26,1,preocupante
CLT30866,144304.67,2025-01-23,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,1,3,0,144304.67,1,preocupante
CLT30926,16867.17,2025-09-19,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,1,9,4,0,16867.17,1,relevante
CLT31174,848.49,2024-11-25,tarjeta,automotriz,VIII_vehiculos,0,0,0,2,11,0,0,848.49,1,relevante
CLT31174,74299.54,2024-12-17,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,2,12,1,1,75148.03,2,inusual
CLT31319,3408.96,2025-05-17,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,1,5,5,1,3408.96,1,inusual
CLT31417,66760.07,2024-12-20,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,2,12,4,0,66760.07,1,inusual
CLT31417,127334.78,2025-05-20,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,2,5,1,0,194094.85,2,inusual
CLT31465,36546.85,2025-02-07,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,3,2,4,0,36546.85,1,inusual
CLT31465,1856.65,2025-03-29,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,3,3,5,0,38403.5,2,inusual
CLT31465,66951.15,2025-10-16,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,3,10,3,1,66951.15,1,relevante
CLT31632,13576.44,2025-07-29,tarjeta,traslado_valores,X_traslado_valores,0,0,1,1,7,1,0,13576.44,1,inusual
CLT31643,161552.24,2025-05-16,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,1,5,4,1,161552.24,1,preocupante
CLT31747,4298.89,2024-12-10,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,5,12,1,0,4298.89,1,inusual
CLT31747,2761.65,2025-01-26,tarjeta,automotriz,VIII_vehiculos,0,0,0,5,1,6,0,7060.540000000001,2,relevante
CLT31747,105685.99,2025-08-14,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,5,8,3,1,105685.99,1,preocupante
CLT31747,51836.03,2025-08-17,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,5,8,6,1,157522.02000000002,2,preocupante
CLT31747,2618.48,2025-08-23,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,5,8,5,0,160140.5,3,preocupante
CLT31798,88464.48,2024-12-04,efectivo,traslado_valores,X_traslado_valores,1,0,1,1,12,2,0,88464.48,1,inusual
CLT31992,13045.23,2024-12-23,tarjeta,joyeria_metales,XI_joyeria,0,0,0,2,12,0,0,13045.23,1,relevante
CLT31992,83593.97,2025-07-05,tarjeta,inmobiliaria,V_inmuebles,0,0,0,2,7,5,0,83593.97,1,relevante
CLT32431,14481.56,2025-02-24,tarjeta,joyeria_metales,XI_joyeria,0,0,0,1,2,0,0,14481.56,1,relevante
CLT32810,106198.36,2024-12-06,efectivo,inmobiliaria,V_inmuebles,1,0,0,1,12,4,0,106198.36,1,relevante
CLT33053,102132.43,2025-04-17,efectivo,traslado_valores,X_traslado_valores,1,0,1,1,4,3,1,102132.43,1,inusual
CLT33206,152952.8,2024-11-06,efectivo,joyeria_metales,XI_joyeria,1,0,0,2,11,2,0,152952.8,1,relevante
CLT33206,33596.71,2025-07-28,efectivo,joyeria_metales,XI_joyeria,1,0,0,2,7,0,0,33596.71,1,relevante
CLT33405,119961.42,2025-05-02,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,4,5,4,0,119961.42,1,inusual
CLT33405,73613.62,2025-05-04,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,4,5,6,0,193575.03999999998,2,relevante
CLT33405,156187.3,2025-09-05,efectivo,inmobiliaria,V_inmuebles,1,0,0,4,9,4,0,349762.33999999997,3,inusual
CLT33405,6074.14,2025-09-24,tarjeta,joyeria_metales,XI_joyeria,0,0,0,4,9,2,0,355836.48,4,inusual
CLT33509,21489.56,2025-06-04,efectivo,inmobiliaria,V_inmuebles,1,0,0,1,6,2,0,21489.56,1,relevante
CLT33519,2542.12,2025-08-02,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,1,8,5,0,2542.12,1,inusual
CLT33819,54174.95,2025-09-01,efectivo,traslado_valores,X_traslado_valores,1,0,1,1,9,0,0,54174.95,1,inusual
CLT33834,68009.17,2025-02-15,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,2,2,5,1,68009.17,1,inusual
CLT33834,67720.89,2025-04-05,efectivo,joyeria_metales,XI_joyeria,1,0,0,2,4,5,0,135730.06,2,relevante
CLT34050,6990.14,2025-01-05,efectivo,inmobiliaria,V_inmuebles,1,0,0,2,1,6,0,6990.14,1,relevante
CLT34050,5630.56,2025-03-09,tarjeta,inmobiliaria,V_inmuebles,0,0,0,2,3,6,0,12620.7,2,relevante
CLT34164,9638.64,2025-01-11,tarjeta,traslado_valores,X_traslado_valores,0,0,1,2,1,5,0,9638.64,1,inusual
CLT34164,105222.73,2025-03-21,tarjeta,joyeria_metales,XI_joyeria,0,0,0,2,3,4,0,114861.37,2,relevante
CLT34267,6828.24,2024-11-26,efectivo,joyeria_metales,XI_joyeria,1,0,0,2,11,1,0,6828.24,1,relevante
CLT34267,142256.04,2025-05-03,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,2,5,5,0,149084.28,2,relevante
CLT34890,6474.65,2025-06-20,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,6,4,0,6474.65,1,inusual
CLT34914,9614.6,2025-01-03,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,2,1,4,0,9614.6,1,relevante
CLT34914,73708.22,2025-06-17,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,2,6,1,1,83322.82,2,inusual
CLT34957,86542.64,2025-06-03,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,3,6,1,0,86542.64,1,preocupante
CLT34957,34026.04,2025-08-02,efectivo,joyeria_metales,XI_joyeria,1,0,0,3,8,5,0,120568.68,2,relevante
CLT34957,15414.16,2025-09-24,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,9,2,0,135982.84,3,inusual
CLT35105,34812.38,2025-11-02,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,1,11,6,0,34812.38,1,relevante
CLT35144,110781.83,2025-02-09,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,2,2,6,0,110781.83,1,inusual
CLT35144,48625.28,2025-09-16,efectivo,joyeria_metales,XI_joyeria,1,0,0,2,9,1,1,48625.28,1,relevante
CLT35313,5204.4,2025-05-01,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,1,5,3,0,5204.4,1,relevante
CLT35443,6124.42,2024-12-01,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,2,12,6,0,6124.42,1,inusual
CLT35443,85700.92,2025-05-07,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,2,5,2,0,91825.34,2,inusual
CLT35485,34517.58,2025-08-01,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,1,8,4,0,34517.58,1,relevante
CLT35825,51559.13,2025-06-29,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,6,6,0,51559.13,1,preocupante
CLT35995,9705.55,2024-12-25,tarjeta,joyeria_metales,XI_joyeria,0,0,0,1,12,2,0,9705.55,1,relevante
CLT36071,20396.2,2024-11-11,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,2,11,0,0,20396.2,1,relevante
CLT36071,56069.13,2025-03-06,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,2,3,3,0,76465.33,2,preocupante
CLT36100,135519.26,2025-04-28,efectivo,automotriz,VIII_vehiculos,1,0,0,2,4,0,0,135519.26,1,relevante
CLT36100,2676.34,2025-08-23,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,2,8,5,0,138195.6,2,relevante
CLT36130,28928.4,2024-12-11,tarjeta,automotriz,VIII_vehiculos,0,0,0,1,12,2,0,28928.4,1,relevante
CLT36158,108816.74,2025-05-24,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,2,5,5,0,108816.74,1,preocupante
CLT36158,139352.65,2025-10-26,tarjeta,traslado_valores,X_traslado_valores,0,0,1,2,10,6,0,248169.39,2,inusual
CLT36365,33635.72,2025-07-07,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,1,7,0,0,33635.72,1,relevante
CLT36685,4102.76,2025-08-15,tarjeta,joyeria_metales,XI_joyeria,0,0,0,1,8,4,1,4102.76,1,relevante
CLT37110,63402.91,2025-03-22,tarjeta,joyeria_metales,XI_joyeria,0,0,0,2,3,5,0,63402.91,1,relevante
CLT37110,9070.5,2025-10-16,tarjeta,traslado_valores,X_traslado_valores,0,0,1,2,10,3,1,9070.5,1,inusual
CLT37460,49874.97,2025-01-29,efectivo,automotriz,VIII_vehiculos,1,0,0,4,1,2,0,49874.97,1,relevante
CLT37460,7667.96,2025-02-01,efectivo,automotriz,VIII_vehiculos,1,0,0,4,2,5,0,57542.93,2,relevante
CLT37460,39289.0,2025-07-18,tarjeta,inmobiliaria,V_inmuebles,0,0,0,4,7,4,0,96831.93,3,inusual
CLT37460,22220.97,2025-09-04,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,4,9,3,0,61509.97,2,relevante
CLT37653,9269.32,2024-11-22,tarjeta,automotriz,VIII_vehiculos,0,0,0,2,11,4,0,9269.32,1,relevante
CLT37653,23504.61,2025-01-26,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,2,1,6,0,32773.93,2,preocupante
