cliente_id,monto,fecha,tipo_operacion,sector_actividad,frecuencia_mensual,EsEfectivo,EsInternacional,SectorAltoRiesgo,fecha_dt,mes,dia_semana,fin_de_mes,quincena,MontoRelevante,EsEstructurada,fraccion,umbral_aviso_mxn,limite_efectivo_mxn,umbral_aviso_mxn_missing_cfg,limite_efectivo_mxn_missing_cfg,monto_6m,ops_6m,Acum6mAlcanzaAviso,clasificacion_lfpiorpi
CLT20828,25244.37,2025-10-05,efectivo,transmision_dinero,3,1,0,0,2025-10-05,10,6,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,25244.37,1,0,relevante
CLT20837,102903.55,2024-11-02,tarjeta,notaria,3,0,0,0,2024-11-02,11,5,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,102903.55,1,0,relevante
CLT20837,157016.77,2025-10-16,tarjeta,servicios_financieros,3,0,0,0,2025-10-16,10,3,0,1,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,157016.77,1,0,relevante
CLT20837,127263.11,2025-01-31,tarjeta,transmision_dinero,3,0,0,0,2025-01-31,1,4,1,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,127263.11,1,0,relevante
CLT20993,5899.18,2025-01-04,transferencia_nacional,automotriz,4,0,0,0,2025-01-04,1,5,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,5899.18,1,0,relevante
CLT20993,147301.03,2025-10-24,tarjeta,inmobiliaria,4,0,0,0,2025-10-24,10,4,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,147301.03,1,0,relevante
CLT20993,2894.88,2025-03-01,tarjeta,joyeria_metales,4,0,0,0,2025-03-01,3,5,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,2894.88,1,0,relevante
CLT20993,160883.3,2024-11-16,tarjeta,transmision_dinero,4,0,0,0,2024-11-16,11,5,0,1,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,160883.3,1,0,relevante
CLT21003,38714.71,2025-02-16,transferencia_nacional,inmobiliaria,7,0,0,0,2025-02-16,2,6,0,1,0,0,V_inmuebles,907948.5,907948.5,0,0,38714.71,1,0,relevante
CLT21003,56164.07,2025-07-20,efectivo,inmobiliaria,7,1,0,0,2025-07-20,7,6,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,94878.78,2,0,relevante
CLT21003,4393.9,2025-09-29,tarjeta,inmobiliaria,7,0,0,0,2025-09-29,9,0,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,60557.97,2,0,relevante
CLT21003,13265.27,2025-04-07,tarjeta,traslado_valores,7,0,0,1,2025-04-07,4,0,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,13265.27,1,0,inusual
CLT21003,5465.95,2024-12-21,transferencia_nacional,arte_antiguedades,7,0,0,0,2024-12-21,12,5,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,5465.95,1,0,relevante
CLT21003,47447.06,2024-11-02,efectivo,casa_cambio,7,1,0,1,2024-11-02,11,5,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,47447.06,1,0,inusual
CLT21003,165288.41,2025-04-15,efectivo,notaria,7,1,0,0,2025-04-15,4,1,0,1,0,0,notaria,1000000000000.0,1000000000000.0,1,1,165288.41,1,0,relevante
CLT21053,132585.93,2025-10-18,efectivo,automotriz,2,1,0,0,2025-10-18,10,5,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,132585.93,1,0,relevante
CLT21053,3867.7,2024-11-24,tarjeta,servicios_financieros,2,0,0,0,2024-11-24,11,6,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,3867.7,1,0,relevante
CLT21104,106483.64,2025-03-18,tarjeta,joyeria_metales,3,0,0,0,2025-03-18,3,1,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,106483.64,1,0,relevante
CLT21104,7567.4,2025-06-15,transferencia_nacional,activos_virtuales,3,0,0,1,2025-06-15,6,6,0,1,0,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,7567.4,1,0,inusual
CLT21104,109064.62,2025-02-21,tarjeta,arte_antiguedades,3,0,0,0,2025-02-21,2,4,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,109064.62,1,0,relevante
CLT21114,15557.1,2024-11-21,efectivo,joyeria_metales,4,1,0,0,2024-11-21,11,3,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,15557.1,1,0,relevante
CLT21114,61643.72,2025-06-30,efectivo,arte_antiguedades,4,1,0,0,2025-06-30,6,0,1,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,61643.72,1,0,relevante
CLT21114,67466.0,2025-09-07,transferencia_nacional,servicios_financieros,4,0,0,0,2025-09-07,9,6,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,67466.0,1,0,relevante
CLT21114,52925.3,2024-12-17,transferencia_nacional,transmision_dinero,4,0,0,0,2024-12-17,12,1,0,1,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,52925.3,1,0,relevante
CLT21135,47869.35,2025-06-03,efectivo,notaria,1,1,0,0,2025-06-03,6,1,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,47869.35,1,0,relevante
CLT21164,84138.29,2025-10-31,transferencia_nacional,automotriz,5,0,0,0,2025-10-31,10,4,1,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,84138.29,1,0,relevante
CLT21164,3853.69,2025-02-11,transferencia_nacional,traslado_valores,5,0,0,1,2025-02-11,2,1,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,3853.69,1,0,inusual
CLT21164,4907.34,2025-04-12,tarjeta,traslado_valores,5,0,0,1,2025-04-12,4,5,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,8761.03,2,0,inusual
CLT21164,127894.48,2025-02-09,efectivo,servicios_financieros,5,1,0,0,2025-02-09,2,6,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,127894.48,1,0,relevante
CLT21164,36544.99,2025-02-09,transferencia_nacional,transmision_dinero,5,0,0,0,2025-02-09,2,6,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,36544.99,1,0,relevante
CLT21188,43100.76,2025-02-07,tarjeta,inmobiliaria,4,0,0,0,2025-02-07,2,4,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,43100.76,1,0,relevante
CLT21188,3273.62,2024-12-12,efectivo,joyeria_metales,4,1,0,0,2024-12-12,12,3,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,3273.62,1,0,relevante
CLT21188,144814.7,2025-02-16,transferencia_nacional,activos_virtuales,4,0,0,1,2025-02-16,2,6,0,1,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,144814.7,1,0,preocupante
CLT21188,23365.46,2025-09-26,tarjeta,notaria,4,0,0,0,2025-09-26,9,4,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,23365.46,1,0,relevante
CLT21221,8722.58,2025-03-11,tarjeta,automotriz,11,0,0,0,2025-03-11,3,1,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,8722.58,1,0,relevante
CLT21221,20392.53,2025-02-17,tarjeta,inmobiliaria,11,0,0,0,2025-02-17,2,0,0,1,0,0,V_inmuebles,907948.5,907948.5,0,0,20392.53,1,0,relevante
CLT21221,10422.68,2024-11-21,transferencia_nacional,activos_virtuales,11,0,0,1,2024-11-21,11,3,0,0,0,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,10422.68,1,0,inusual
CLT21221,40194.9,2025-01-08,transferencia_internacional,activos_virtuales,11,0,1,1,2025-01-08,1,2,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,50617.58,2,0,preocupante
CLT21221,2919676.14,2025-02-18,tarjeta,activos_virtuales,11,0,0,1,2025-02-18,2,1,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,2970293.72,3,0,preocupante
CLT21221,1798507.01,2025-09-18,efectivo,traslado_valores,11,1,0,1,2025-09-18,9,3,0,0,1,0,X_traslado_valores,363179.4,363179.4,0,0,1798507.01,1,0,preocupante
CLT21221,152982.02,2025-01-03,transferencia_nacional,casa_cambio,11,0,0,1,2025-01-03,1,4,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,152982.02,1,0,inusual
CLT21221,55926.28,2025-05-25,tarjeta,casa_cambio,11,0,0,1,2025-05-25,5,6,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,208908.3,2,0,inusual
CLT21221,64487.28,2025-08-08,transferencia_internacional,casa_cambio,11,0,1,1,2025-08-08,8,4,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,120413.56,2,0,inusual
CLT21221,1966.15,2025-03-06,tarjeta,notaria,11,0,0,0,2025-03-06,3,3,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,1966.15,1,0,relevante
CLT21221,29545.73,2025-07-27,efectivo,servicios_financieros,11,1,0,0,2025-07-27,7,6,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,29545.73,1,0,relevante
CLT21226,1613504.23,2025-05-29,tarjeta,automotriz,3,0,0,0,2025-05-29,5,3,0,0,1,0,VIII_vehiculos,726358.8,363179.4,0,0,1613504.23,1,0,preocupante
CLT21226,50833.56,2025-04-17,tarjeta,activos_virtuales,3,0,0,1,2025-04-17,4,3,0,1,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,50833.56,1,0,preocupante
CLT21226,38334.52,2025-03-30,efectivo,traslado_valores,3,1,0,1,2025-03-30,3,6,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,38334.52,1,0,inusual
CLT21300,79688.44,2025-09-29,transferencia_internacional,activos_virtuales,2,0,1,1,2025-09-29,9,0,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,79688.44,1,0,preocupante
CLT21300,96095.46,2025-08-15,transferencia_nacional,arte_antiguedades,2,0,0,0,2025-08-15,8,4,0,1,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,96095.46,1,0,relevante
CLT21359,2458.8,2024-12-27,efectivo,automotriz,6,1,0,0,2024-12-27,12,4,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,2458.8,1,0,relevante
CLT21359,41818.0,2025-07-08,transferencia_nacional,inmobiliaria,6,0,0,0,2025-07-08,7,1,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,41818.0,1,0,relevante
CLT21359,219.82,2025-01-01,transferencia_nacional,casa_cambio,6,0,0,1,2025-01-01,1,2,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,219.82,1,0,inusual
CLT21359,9662.91,2025-11-02,efectivo,casa_cambio,6,1,0,1,2025-11-02,11,6,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,9662.91,1,0,inusual
CLT21359,34448.57,2025-07-25,efectivo,notaria,6,1,0,0,2025-07-25,7,4,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,34448.57,1,0,relevante
CLT21359,106795.33,2025-01-26,transferencia_nacional,transmision_dinero,6,0,0,0,2025-01-26,1,6,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,106795.33,1,0,relevante
CLT21368,4886.72,2025-09-21,transferencia_internacional,joyeria_metales,3,0,1,0,2025-09-21,9,6,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,4886.72,1,0,inusual
CLT21368,39146.25,2025-09-02,tarjeta,traslado_valores,3,0,0,1,2025-09-02,9,1,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,39146.25,1,0,inusual
CLT21368,7860.86,2025-08-17,transferencia_nacional,notaria,3,0,0,0,2025-08-17,8,6,0,1,0,0,notaria,1000000000000.0,1000000000000.0,1,1,7860.86,1,0,relevante
CLT21395,163737.75,2025-01-09,efectivo,automotriz,5,1,0,0,2025-01-09,1,3,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,163737.75,1,0,relevante
CLT21395,104301.29,2025-02-24,efectivo,automotriz,5,1,0,0,2025-02-24,2,0,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,268039.04,2,0,relevante
CLT21395,156177.16,2025-07-20,transferencia_nacional,joyeria_metales,5,0,0,0,2025-07-20,7,6,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,156177.16,1,0,relevante
CLT21395,433.07,2024-11-19,efectivo,transmision_dinero,5,1,0,0,2024-11-19,11,1,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,433.07,1,0,relevante
CLT21395,6922.18,2025-02-20,efectivo,transmision_dinero,5,1,0,0,2025-02-20,2,3,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,7355.25,2,0,relevante
CLT21506,6342.83,2025-03-08,transferencia_nacional,transmision_dinero,1,0,0,0,2025-03-08,3,5,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,6342.83,1,0,relevante
CLT21542,5811.53,2025-10-10,transferencia_nacional,inmobiliaria,2,0,0,0,2025-10-10,10,4,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,5811.53,1,0,relevante
CLT21542,43236.9,2024-12-18,transferencia_nacional,joyeria_metales,2,0,0,0,2024-12-18,12,2,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,43236.9,1,0,relevante
CLT21551,50356.49,2025-03-07,transferencia_nacional,automotriz,5,0,0,0,2025-03-07,3,4,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,50356.49,1,0,relevante
CLT21551,9280.93,2025-05-30,transferencia_nacional,inmobiliaria,5,0,0,0,2025-05-30,5,4,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,9280.93,1,0,relevante
CLT21551,139134.18,2025-02-19,tarjeta,joyeria_metales,5,0,0,0,2025-02-19,2,2,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,139134.18,1,0,relevante
CLT21551,2391.6,2025-03-01,tarjeta,joyeria_metales,5,0,0,0,2025-03-01,3,5,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,141525.78,2,0,relevante
CLT21551,6601.89,2025-04-01,transferencia_internacional,casa_cambio,5,0,1,1,2025-04-01,4,1,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,6601.89,1,0,inusual
CLT21725,25458.5,2025-01-01,tarjeta,joyeria_metales,5,0,0,0,2025-01-01,1,2,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,25458.5,1,0,relevante
CLT21725,12264.6,2025-03-22,efectivo,joyeria_metales,5,1,0,0,2025-03-22,3,5,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,37723.1,2,0,relevante
CLT21725,125507.97,2025-04-12,transferencia_nacional,joyeria_metales,5,0,0,0,2025-04-12,4,5,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,163231.07,3,0,relevante
CLT21725,30927.69,2025-01-20,tarjeta,casa_cambio,5,0,0,1,2025-01-20,1,0,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,30927.69,1,0,inusual
CLT21725,163156.95,2024-11-02,tarjeta,servicios_financieros,5,0,0,0,2024-11-02,11,5,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,163156.95,1,0,relevante
CLT21802,3736.05,2024-12-16,transferencia_internacional,automotriz,5,0,1,0,2024-12-16,12,0,0,1,0,0,VIII_vehiculos,726358.8,363179.4,0,0,3736.05,1,0,inusual
CLT21802,163450.84,2025-09-19,efectivo,automotriz,5,1,0,0,2025-09-19,9,4,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,163450.84,1,0,relevante
CLT21802,64049.94,2024-11-13,transferencia_internacional,joyeria_metales,5,0,1,0,2024-11-13,11,2,0,1,0,0,XI_joyeria,363179.4,363179.4,0,0,64049.94,1,0,inusual
CLT21802,44229.49,2025-05-23,tarjeta,activos_virtuales,5,0,0,1,2025-05-23,5,4,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,44229.49,1,0,preocupante
CLT21802,124299.42,2024-12-08,tarjeta,arte_antiguedades,5,0,0,0,2024-12-08,12,6,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,124299.42,1,0,relevante
CLT21813,4514282.94,2025-07-29,tarjeta,automotriz,4,0,0,0,2025-07-29,7,1,0,0,1,0,VIII_vehiculos,726358.8,363179.4,0,0,4514282.94,1,0,preocupante
CLT21813,138573.77,2025-01-16,efectivo,activos_virtuales,4,1,0,1,2025-01-16,1,3,0,1,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,138573.77,1,0,preocupante
CLT21813,14009.65,2025-01-31,efectivo,traslado_valores,4,1,0,1,2025-01-31,1,4,1,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,14009.65,1,0,inusual
CLT21813,72290.83,2025-08-06,transferencia_nacional,notaria,4,0,0,0,2025-08-06,8,2,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,72290.83,1,0,relevante
CLT21835,4731.6,2025-07-22,efectivo,joyeria_metales,2,1,0,0,2025-07-22,7,1,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,4731.6,1,0,relevante
CLT21835,139372.38,2025-09-11,efectivo,casa_cambio,2,1,0,1,2025-09-11,9,3,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,139372.38,1,0,inusual
CLT21836,63659.82,2025-03-01,tarjeta,automotriz,5,0,0,0,2025-03-01,3,5,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,63659.82,1,0,relevante
CLT21836,9251.86,2025-06-29,transferencia_internacional,joyeria_metales,5,0,1,0,2025-06-29,6,6,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,9251.86,1,0,inusual
CLT21836,80973.9,2025-02-22,transferencia_nacional,activos_virtuales,5,0,0,1,2025-02-22,2,5,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,80973.9,1,0,preocupante
CLT21836,7266.32,2025-03-20,tarjeta,activos_virtuales,5,0,0,1,2025-03-20,3,3,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,88240.22,2,1,preocupante
CLT21836,54400.21,2025-08-03,transferencia_nacional,activos_virtuales,5,0,0,1,2025-08-03,8,6,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,142640.43,3,0,preocupante
CLT21846,4450.48,2025-03-09,transferencia_nacional,traslado_valores,3,0,0,1,2025-03-09,3,6,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,4450.48,1,0,inusual
CLT21846,25602.64,2025-01-21,transferencia_nacional,casa_cambio,3,0,0,1,2025-01-21,1,1,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,25602.64,1,0,inusual
CLT21846,108932.52,2025-01-13,efectivo,servicios_financieros,3,1,0,0,2025-01-13,1,0,0,1,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,108932.52,1,0,relevante
CLT21915,130290.41,2025-02-04,efectivo,activos_virtuales,2,1,0,1,2025-02-04,2,1,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,130290.41,1,0,preocupante
CLT21915,109910.55,2025-05-13,tarjeta,casa_cambio,2,0,0,1,2025-05-13,5,1,0,1,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,109910.55,1,0,inusual
CLT21919,55769.62,2025-02-04,tarjeta,arte_antiguedades,4,0,0,0,2025-02-04,2,1,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,55769.62,1,0,relevante
CLT21919,78453.09,2025-06-06,efectivo,arte_antiguedades,4,1,0,0,2025-06-06,6,4,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,134222.71,2,0,relevante
CLT21919,72059.61,2025-04-24,efectivo,casa_cambio,4,1,0,1,2025-04-24,4,3,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,72059.61,1,0,inusual
CLT21919,123482.0,2025-07-21,transferencia_nacional,servicios_financieros,4,0,0,0,2025-07-21,7,0,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,123482.0,1,0,relevante
CLT21957,7950.52,2024-12-08,tarjeta,activos_virtuales,3,0,0,1,2024-12-08,12,6,0,0,0,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,7950.52,1,0,inusual
CLT21957,3729268.03,2025-02-24,tarjeta,traslado_valores,3,0,0,1,2025-02-24,2,0,0,0,1,0,X_traslado_valores,363179.4,363179.4,0,0,3729268.03,1,0,preocupante
CLT21957,142058.4,2025-03-03,efectivo,casa_cambio,3,1,0,1,2025-03-03,3,0,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,142058.4,1,0,inusual
CLT21959,4170.79,2025-09-29,transferencia_nacional,casa_cambio,2,0,0,1,2025-09-29,9,0,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,4170.79,1,0,inusual
CLT21959,3227427.64,2025-01-10,transferencia_nacional,notaria,2,0,0,0,2025-01-10,1,4,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,3227427.64,1,0,relevante
CLT21970,20935.36,2025-03-14,tarjeta,inmobiliaria,2,0,0,0,2025-03-14,3,4,0,1,0,0,V_inmuebles,907948.5,907948.5,0,0,20935.36,1,0,relevante
CLT21970,4821157.78,2025-10-10,transferencia_nacional,casa_cambio,2,0,0,1,2025-10-10,10,4,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,4821157.78,1,0,inusual
CLT22015,95332.53,2024-11-07,tarjeta,joyeria_metales,5,0,0,0,2024-11-07,11,3,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,95332.53,1,0,relevante
CLT22015,2942.73,2025-08-20,tarjeta,joyeria_metales,5,0,0,0,2025-08-20,8,2,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,2942.73,1,0,relevante
CLT22015,4552.8,2025-08-13,transferencia_nacional,traslado_valores,5,0,0,1,2025-08-13,8,2,0,1,0,0,X_traslado_valores,363179.4,363179.4,0,0,4552.8,1,0,inusual
CLT22015,148535.7,2025-02-04,transferencia_nacional,casa_cambio,5,0,0,1,2025-02-04,2,1,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,148535.7,1,0,inusual
CLT22015,61723.97,2025-09-09,transferencia_nacional,transmision_dinero,5,0,0,0,2025-09-09,9,1,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,61723.97,1,0,relevante
CLT22021,120570.68,2025-07-26,tarjeta,inmobiliaria,5,0,0,0,2025-07-26,7,5,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,120570.68,1,0,relevante
CLT22021,145010.59,2024-11-16,efectivo,joyeria_metales,5,1,0,0,2024-11-16,11,5,0,1,0,0,XI_joyeria,363179.4,363179.4,0,0,145010.59,1,0,relevante
CLT22021,116871.34,2025-03-20,tarjeta,activos_virtuales,5,0,0,1,2025-03-20,3,3,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,116871.34,1,0,preocupante
CLT22021,3271.58,2025-05-03,efectivo,traslado_valores,5,1,0,1,2025-05-03,5,5,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,3271.58,1,0,inusual
CLT22021,6375.14,2025-09-13,efectivo,casa_cambio,5,1,0,1,2025-09-13,9,5,0,1,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,6375.14,1,0,inusual
CLT22026,30891.58,2024-12-16,tarjeta,activos_virtuales,7,0,0,1,2024-12-16,12,0,0,1,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,30891.58,1,0,preocupante
CLT22026,68022.61,2025-11-01,transferencia_internacional,traslado_valores,7,0,1,1,2025-11-01,11,5,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,68022.61,1,0,inusual
CLT22026,8162.79,2024-11-27,efectivo,arte_antiguedades,7,1,0,0,2024-11-27,11,2,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,8162.79,1,0,relevante
CLT22026,52450.18,2025-04-15,transferencia_nacional,notaria,7,0,0,0,2025-04-15,4,1,0,1,0,0,notaria,1000000000000.0,1000000000000.0,1,1,52450.18,1,0,relevante
CLT22026,90680.58,2024-11-24,transferencia_nacional,transmision_dinero,7,0,0,0,2024-11-24,11,6,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,90680.58,1,0,relevante
CLT22026,38265.19,2025-08-08,tarjeta,transmision_dinero,7,0,0,0,2025-08-08,8,4,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,38265.19,1,0,relevante
CLT22026,78979.97,2025-08-19,tarjeta,transmision_dinero,7,0,0,0,2025-08-19,8,1,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,117245.16,2,0,relevante
CLT22097,4369.89,2025-07-18,transferencia_internacional,automotriz,3,0,1,0,2025-07-18,7,4,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,4369.89,1,0,inusual
CLT22097,14032.29,2025-02-05,transferencia_internacional,joyeria_metales,3,0,1,0,2025-02-05,2,2,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,14032.29,1,0,inusual
CLT22097,32196.39,2025-06-01,transferencia_internacional,notaria,3,0,1,0,2025-06-01,6,6,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,32196.39,1,0,inusual
CLT22119,43208.79,2025-08-22,transferencia_internacional,inmobiliaria,6,0,1,0,2025-08-22,8,4,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,43208.79,1,0,inusual
CLT22119,45268.36,2025-09-17,transferencia_nacional,inmobiliaria,6,0,0,0,2025-09-17,9,2,0,1,0,0,V_inmuebles,907948.5,907948.5,0,0,88477.15,2,0,relevante
CLT22119,109596.24,2025-01-14,transferencia_internacional,joyeria_metales,6,0,1,0,2025-01-14,1,1,0,1,0,0,XI_joyeria,363179.4,363179.4,0,0,109596.24,1,0,inusual
CLT22119,70401.62,2025-03-25,efectivo,joyeria_metales,6,1,0,0,2025-03-25,3,1,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,179997.86,2,0,relevante
CLT22119,109107.91,2024-12-30,tarjeta,activos_virtuales,6,0,0,1,2024-12-30,12,0,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,109107.91,1,0,preocupante
CLT22119,483720.26,2025-05-17,tarjeta,casa_cambio,6,0,0,1,2025-05-17,5,5,0,1,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,483720.26,1,0,inusual
CLT22156,93848.56,2024-11-19,efectivo,automotriz,9,1,0,0,2024-11-19,11,1,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,93848.56,1,0,relevante
CLT22156,121617.02,2024-12-15,efectivo,inmobiliaria,9,1,0,0,2024-12-15,12,6,0,1,0,0,V_inmuebles,907948.5,907948.5,0,0,121617.02,1,0,relevante
CLT22156,2708.49,2025-02-11,tarjeta,joyeria_metales,9,0,0,0,2025-02-11,2,1,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,2708.49,1,0,relevante
CLT22156,1236.21,2025-06-05,tarjeta,joyeria_metales,9,0,0,0,2025-06-05,6,3,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,3944.7,2,0,relevante
CLT22156,78955.91,2025-05-01,transferencia_nacional,casa_cambio,9,0,0,1,2025-05-01,5,3,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,78955.91,1,0,inusual
CLT22156,8317.65,2024-12-05,transferencia_nacional,servicios_financieros,9,0,0,0,2024-12-05,12,3,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,8317.65,1,0,relevante
