cliente_id,monto,fecha,tipo_operacion,sector_actividad,fraccion,EsEfectivo,EsInternacional,SectorAltoRiesgo,frecuencia_mensual,mes,dia_semana,quincena,monto_6m,ops_6m,clasificacion_lfpiorpi
CLT23143,2668.81,2025-09-25,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,4,9,3,0,65119.56,2,relevante
CLT23154,19698.82,2025-09-03,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,2,9,2,0,19698.82,1,inusual
CLT23154,37398.7,2025-10-23,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,2,10,3,0,57097.52,2,preocupante
CLT23173,658.12,2025-04-06,tarjeta,automotriz,VIII_vehiculos,0,0,0,3,4,6,0,658.12,1,relevante
CLT23173,73789.18,2025-08-12,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,3,8,1,0,74447.29999999999,2,relevante
CLT23173,42250.37,2025-10-23,tarjeta,inmobiliaria,V_inmuebles,0,0,0,3,10,3,0,116039.54999999999,2,relevante
CLT23176,9550.59,2025-08-14,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,1,8,3,1,9550.59,1,inusual
CLT23178,39329.34,2025-03-17,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,4,3,0,1,39329.34,1,preocupante
CLT23178,18796.98,2025-04-18,tarjeta,traslado_valores,X_traslado_valores,0,0,1,4,4,4,0,58126.31999999999,2,inusual
CLT23178,166363.21,2025-06-19,tarjeta,traslado_valores,X_traslado_valores,0,0,1,4,6,3,0,224489.52999999997,3,inusual
CLT23178,51625.96,2025-06-28,efectivo,traslado_valores,X_traslado_valores,1,0,1,4,6,5,0,276115.49,4,inusual
CLT23224,102253.56,2025-07-07,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,2,7,0,0,102253.56,1,preocupante
CLT23224,9736.87,2025-08-18,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,2,8,0,0,111990.43,2,preocupante
CLT23235,30060.72,2024-11-22,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,4,11,4,0,30060.72,1,inusual
CLT23235,8964.59,2025-01-16,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,4,1,3,1,39025.31,2,relevante
CLT23235,158141.13,2025-02-28,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,4,2,4,0,197166.44,3,preocupante
CLT23235,135829.63,2025-08-11,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,4,8,0,0,293970.76,2,relevante
CLT23237,27328.75,2025-08-06,efectivo,automotriz,VIII_vehiculos,1,0,0,1,8,2,0,27328.75,1,relevante
CLT23238,49583.48,2024-11-09,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,5,11,5,0,49583.48,1,relevante
CLT23238,169066.39,2025-03-21,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,5,3,4,0,218649.87000000002,2,relevante
CLT23238,4645.68,2025-07-26,tarjeta,automotriz,VIII_vehiculos,0,0,0,5,7,5,0,173712.07,2,relevante
CLT23238,368.62,2025-08-19,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,5,8,1,0,174080.69,3,inusual
CLT23238,51091.15,2025-08-29,tarjeta,joyeria_metales,XI_joyeria,0,0,0,5,8,4,0,225171.84000000003,4,inusual
CLT23242,25865.83,2024-11-18,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,7,11,0,0,25865.83,1,relevante
CLT23242,44361.53,2025-02-08,efectivo,joyeria_metales,XI_joyeria,1,0,0,7,2,5,0,70227.36,2,relevante
CLT23242,3519.13,2025-02-25,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,7,2,1,0,73746.49,3,preocupante
CLT23242,165087.41,2025-06-10,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,7,6,1,0,212968.07,3,inusual
CLT23242,130406.31,2025-08-22,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,7,8,4,0,299012.85,3,preocupante
CLT23242,4823.39,2025-08-31,efectivo,traslado_valores,X_traslado_valores,1,0,1,7,8,6,0,300317.11,3,inusual
CLT23242,5324.62,2025-09-12,tarjeta,traslado_valores,X_traslado_valores,0,0,1,7,9,4,0,305641.73,4,inusual
CLT23256,6676.71,2025-01-05,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,7,1,6,0,6676.71,1,inusual
CLT23256,14489.84,2025-02-14,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,7,2,4,1,21166.55,2,inusual
CLT23256,2899.59,2025-04-27,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,7,4,6,0,24066.14,3,inusual
CLT23256,9543.83,2025-04-28,tarjeta,inmobiliaria,V_inmuebles,0,0,0,7,4,0,0,33609.97,4,inusual
CLT23256,72130.87,2025-09-11,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,7,9,3,0,84574.29,3,inusual
CLT23256,8245.33,2025-09-24,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,7,9,2,0,92819.62,4,inusual
CLT23256,2997965.3,2025-09-30,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,7,9,1,0,3090784.92,5,preocupante
CLT23267,6588.89,2025-09-15,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,9,0,1,6588.89,1,inusual
CLT23272,3663.6,2025-07-18,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,3,7,4,0,3663.6,1,inusual
CLT23272,111567.88,2025-08-31,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,8,6,0,115231.48000000001,2,relevante
CLT23272,4325131.92,2025-09-11,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,3,9,3,0,4440363.4,3,preocupante
CLT23276,43554.06,2025-03-05,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,1,3,2,0,43554.06,1,preocupante
CLT23294,2972963.83,2024-11-30,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,5,11,5,0,2972963.83,1,preocupante
CLT23294,147823.93,2025-02-14,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,5,2,4,1,3120787.7600000002,2,preocupante
CLT23294,8146.06,2025-02-17,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,5,2,0,1,3128933.8200000003,3,preocupante
CLT23294,147302.62,2025-04-23,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,5,4,2,0,3276236.44,4,preocupante
CLT23294,4371.69,2025-06-06,tarjeta,traslado_valores,X_traslado_valores,0,0,1,5,6,4,0,307644.3,4,inusual
CLT23336,4384.14,2025-02-21,tarjeta,inmobiliaria,V_inmuebles,0,0,0,6,2,4,0,4384.14,1,relevante
CLT23336,2140713.48,2025-08-02,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,6,8,5,0,2145097.62,2,preocupante
CLT23336,50837.78,2025-08-31,efectivo,joyeria_metales,XI_joyeria,1,0,0,6,8,6,0,2191551.26,2,preocupante
CLT23336,129249.79,2025-09-05,tarjeta,automotriz,VIII_vehiculos,0,0,0,6,9,4,0,2320801.05,3,preocupante
CLT23336,5899.5,2025-10-06,tarjeta,inmobiliaria,V_inmuebles,0,0,0,6,10,0,0,2326700.55,4,preocupante
CLT23336,13125.24,2025-10-19,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,6,10,6,0,2339825.79,5,preocupante
CLT23356,62430.0,2024-11-07,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,3,11,3,0,62430.0,1,preocupante
CLT23356,89674.04,2025-06-28,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,3,6,5,0,89674.04,1,preocupante
CLT23356,61908.9,2025-08-25,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,3,8,0,0,151582.94,2,relevante
CLT23357,52738.03,2025-01-21,tarjeta,joyeria_metales,XI_joyeria,0,0,0,2,1,1,0,52738.03,1,relevante
CLT23357,69942.91,2025-03-20,tarjeta,joyeria_metales,XI_joyeria,0,0,0,2,3,3,0,122680.94,2,relevante
CLT23396,97199.43,2025-04-25,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,2,4,4,0,97199.43,1,relevante
CLT23396,12317.62,2025-08-20,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,2,8,2,0,109517.04999999999,2,inusual
CLT23399,106055.97,2025-06-09,tarjeta,joyeria_metales,XI_joyeria,0,0,0,2,6,0,0,106055.97,1,relevante
CLT23399,4161.34,2025-09-26,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,2,9,4,0,110217.31,2,relevante
CLT23405,61919.38,2024-12-30,tarjeta,automotriz,VIII_vehiculos,0,0,0,2,12,0,0,61919.38,1,relevante
CLT23405,66533.71,2025-02-15,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,2,2,5,1,128453.09,2,relevante
CLT23410,78484.66,2025-02-09,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,3,2,6,0,78484.66,1,inusual
CLT23410,96743.51,2025-06-08,tarjeta,automotriz,VIII_vehiculos,0,0,0,3,6,6,0,175228.16999999998,2,relevante
CLT23410,160380.98,2025-09-30,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,9,1,0,257124.49000000002,2,relevante
CLT23418,69287.0,2024-12-12,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,5,12,3,0,69287.0,1,relevante
CLT23418,31333.07,2025-02-17,efectivo,joyeria_metales,XI_joyeria,1,0,0,5,2,0,1,100620.07,2,relevante
CLT23418,534.08,2025-05-10,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,5,5,5,0,101154.15,3,inusual
CLT23418,4198.49,2025-10-03,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,5,10,4,0,4732.57,2,relevante
CLT23418,5621.87,2025-10-18,tarjeta,inmobiliaria,V_inmuebles,0,0,0,5,10,5,0,10354.439999999999,3,inusual
CLT23423,2445.67,2025-04-14,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,3,4,0,1,2445.67,1,inusual
CLT23423,101393.69,2025-04-24,efectivo,automotriz,VIII_vehiculos,1,0,0,3,4,3,0,103839.36,2,relevante
CLT23423,60981.53,2025-09-11,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,3,9,3,0,164820.89,3,inusual
CLT23432,86004.85,2025-01-21,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,2,1,1,0,86004.85,1,relevante
CLT23432,100867.97,2025-07-29,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,2,7,1,0,100867.97,1,preocupante
CLT23434,79308.02,2025-01-16,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,2,1,3,1,79308.02,1,inusual
CLT23434,154515.69,2025-07-02,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,2,7,2,0,233823.71000000002,2,preocupante
CLT23446,110926.18,2025-01-04,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,9,1,5,0,110926.18,1,inusual
CLT23446,5081.01,2025-01-05,efectivo,joyeria_metales,XI_joyeria,1,0,0,9,1,6,0,116007.18999999999,2,relevante
CLT23446,31988.69,2025-01-23,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,9,1,3,0,147995.88,3,inusual
CLT23446,104742.88,2025-02-05,tarjeta,traslado_valores,X_traslado_valores,0,0,1,9,2,2,0,252738.76,4,inusual
CLT23446,85519.88,2025-02-25,efectivo,automotriz,VIII_vehiculos,1,0,0,9,2,1,0,338258.64,5,inusual
CLT23446,45787.25,2025-04-26,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,9,4,5,0,384045.89,6,inusual
CLT23446,13764.32,2025-08-21,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,9,8,3,0,145071.44999999998,3,inusual
CLT23446,99959.37,2025-09-27,efectivo,automotriz,VIII_vehiculos,1,0,0,9,9,5,0,159510.94,3,inusual
CLT23446,3694.51,2025-10-05,efectivo,traslado_valores,X_traslado_valores,1,0,1,9,10,6,0,163205.44999999998,4,inusual
CLT23447,30968.31,2025-02-11,tarjeta,automotriz,VIII_vehiculos,0,0,0,3,2,1,0,30968.31,1,relevante
CLT23447,7674.97,2025-08-20,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,3,8,2,0,7674.97,1,inusual
CLT23447,50471.0,2025-10-26,efectivo,inmobiliaria,V_inmuebles,1,0,0,3,10,6,0,58145.97,2,relevante
CLT23453,133912.53,2024-11-08,efectivo,inmobiliaria,V_inmuebles,1,0,0,4,11,4,0,133912.53,1,relevante
CLT23453,37029.87,2025-01-25,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,4,1,5,0,170942.4,2,relevante
CLT23453,1198.89,2025-07-27,efectivo,automotriz,VIII_vehiculos,1,0,0,4,7,6,0,1198.89,1,relevante
CLT23453,780.93,2025-10-04,efectivo,automotriz,VIII_vehiculos,1,0,0,4,10,5,0,1979.8200000000002,2,relevante
CLT23462,6941.45,2025-01-20,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,3,1,0,0,6941.45,1,relevante
CLT23462,3120.21,2025-08-09,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,8,5,0,3120.21,1,relevante
CLT23462,3705.53,2025-08-30,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,8,5,0,6825.74,2,relevante
CLT23473,1620.95,2025-02-25,efectivo,traslado_valores,X_traslado_valores,1,0,1,4,2,1,0,1620.95,1,inusual
CLT23473,47106.71,2025-03-07,efectivo,joyeria_metales,XI_joyeria,1,0,0,4,3,4,0,48727.659999999996,2,relevante
CLT23473,196.13,2025-08-20,tarjeta,traslado_valores,X_traslado_valores,0,0,1,4,8,2,0,48923.78999999999,3,inusual
CLT23473,84024.8,2025-09-10,tarjeta,joyeria_metales,XI_joyeria,0,0,0,4,9,2,0,84220.93,2,relevante
CLT23474,25846.91,2025-01-21,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,3,1,1,0,25846.91,1,preocupante
CLT23474,94837.37,2025-02-12,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,3,2,2,0,120684.28,2,inusual
CLT23474,72849.66,2025-07-10,tarjeta,automotriz,VIII_vehiculos,0,0,0,3,7,3,0,193533.94,3,inusual
CLT23487,13118.98,2024-11-04,transferencia_internacional,activos_virtuales,XVI_activos_virtuales,0,1,1,5,11,0,0,13118.98,1,inusual
CLT23487,3358.24,2025-02-21,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,5,2,4,0,16477.22,2,inusual
CLT23487,2940900.47,2025-02-23,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,5,2,6,0,2957377.6900000004,3,preocupante
CLT23487,36326.39,2025-05-31,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,5,5,5,0,2980585.1000000006,3,preocupante
CLT23487,17481.81,2025-10-25,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,5,10,5,0,53808.2,2,inusual
CLT23491,61630.62,2025-04-18,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,4,4,4,0,61630.62,1,relevante
CLT23491,58713.76,2025-05-18,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,4,5,6,0,120344.38,2,relevante
CLT23491,83608.85,2025-09-16,efectivo,joyeria_metales,XI_joyeria,1,0,0,4,9,1,1,203953.23,3,inusual
CLT23491,2868832.98,2025-10-01,efectivo,joyeria_metales,XI_joyeria,1,0,0,4,10,2,0,3072786.21,4,preocupante
CLT23501,163121.34,2024-12-02,efectivo,inmobiliaria,V_inmuebles,1,0,0,5,12,0,0,163121.34,1,relevante
CLT23501,162320.87,2025-01-14,tarjeta,inmobiliaria,V_inmuebles,0,0,0,5,1,1,1,325442.20999999996,2,relevante
CLT23501,3685.57,2025-05-04,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,5,5,6,0,329127.77999999997,3,preocupante
CLT23501,8860.77,2025-06-23,efectivo,joyeria_metales,XI_joyeria,1,0,0,5,6,0,0,174867.21,3,inusual
CLT23501,18641.61,2025-08-17,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,5,8,6,1,31187.95,3,inusual
CLT23513,8066.58,2025-01-20,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,5,1,0,0,8066.58,1,inusual
CLT23513,63820.54,2025-02-03,tarjeta,traslado_valores,X_traslado_valores,0,0,1,5,2,0,0,71887.12,2,inusual
CLT23513,31261.04,2025-04-21,tarjeta,automotriz,VIII_vehiculos,0,0,0,5,4,0,0,103148.16,3,inusual
CLT23513,92639.45,2025-06-25,efectivo,inmobiliaria,V_inmuebles,1,0,0,5,6,2,0,195787.61,4,inusual
CLT23513,53696.34,2025-06-27,tarjeta,automotriz,VIII_vehiculos,0,0,0,5,6,4,0,249483.95,5,inusual
CLT23529,128299.05,2025-01-06,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,2,1,0,0,128299.05,1,inusual
CLT23529,163673.88,2025-08-06,efectivo,automotriz,VIII_vehiculos,1,0,0,2,8,2,0,163673.88,1,relevante
CLT23538,2626914.38,2024-11-28,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,5,11,3,0,2626914.38,1,preocupante
CLT23538,6809.6,2024-12-11,tarjeta,automotriz,VIII_vehiculos,0,0,0,5,12,2,0,2633723.98,2,preocupante
CLT23538,113977.62,2025-05-09,transferencia_internacional,joyeria_metales,XI_joyeria,0,1,0,5,5,4,0,2747701.6,3,preocupante
CLT23538,154622.84,2025-05-16,efectivo,traslado_valores,X_traslado_valores,1,0,1,5,5,4,1,2902324.44,4,preocupante
CLT23538,2440.95,2025-10-17,tarjeta,inmobiliaria,V_inmuebles,0,0,0,5,10,4,1,271041.41000000003,3,inusual
CLT23566,98063.0,2025-01-20,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,4,1,0,0,98063.0,1,inusual
CLT23566,28559.27,2025-08-19,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,4,8,1,0,28559.27,1,preocupante
CLT23566,55139.18,2025-08-21,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,4,8,3,0,83698.45,2,inusual
CLT23566,97235.56,2025-10-03,efectivo,joyeria_metales,XI_joyeria,1,0,0,4,10,4,0,180934.01,3,inusual
CLT23573,40031.52,2025-02-09,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,1,2,6,0,40031.52,1,relevante
CLT23577,152963.62,2024-12-28,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,5,12,5,0,152963.62,1,preocupante
CLT23577,6864.16,2025-05-04,efectivo,joyeria_metales,XI_joyeria,1,0,0,5,5,6,0,159827.78,2,relevante
CLT23577,2990.58,2025-05-08,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,5,5,3,0,162818.36,3,preocupante
CLT23577,74843.94,2025-08-05,tarjeta,inmobiliaria,V_inmuebles,0,0,0,5,8,1,0,84698.68000000001,3,inusual
CLT23577,21659.23,2025-08-29,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,5,8,4,0,106357.91,4,preocupante
CLT23579,39984.24,2025-01-31,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,3,1,4,0,39984.24,1,inusual
CLT23579,5447.12,2025-04-12,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,4,5,0,45431.36,2,relevante
CLT23579,142439.29,2025-08-27,tarjeta,joyeria_metales,XI_joyeria,0,0,0,3,8,2,0,147886.41,2,relevante
CLT23587,133023.26,2025-01-29,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,5,1,2,0,133023.26,1,inusual
CLT23587,158175.83,2025-02-14,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,5,2,4,1,291199.08999999997,2,inusual
CLT23587,2800846.36,2025-03-16,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,5,3,6,1,3092045.4499999997,3,preocupante
CLT23587,59195.29,2025-06-20,tarjeta,joyeria_metales,XI_joyeria,0,0,0,5,6,4,0,3151240.7399999998,4,preocupante
CLT23587,97484.4,2025-09-22,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,5,9,0,0,156679.69,2,inusual
CLT23593,67415.78,2025-03-16,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,2,3,6,1,67415.78,1,preocupante
CLT23593,9134.58,2025-08-02,efectivo,inmobiliaria,V_inmuebles,1,0,0,2,8,5,0,76550.36,2,relevante
CLT23619,98812.6,2024-11-08,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,6,11,4,0,98812.6,1,relevante
CLT23619,7939.28,2025-01-25,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,6,1,5,0,106751.88,2,inusual
CLT23619,7069.46,2025-01-27,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,6,1,0,0,113821.34000000001,3,inusual
CLT23619,3073.92,2025-08-12,tarjeta,automotriz,VIII_vehiculos,0,0,0,6,8,1,0,3073.92,1,relevante
CLT23619,2912814.36,2025-10-01,tarjeta,automotriz,VIII_vehiculos,0,0,0,6,10,2,0,2915888.28,2,preocupante
CLT23619,107522.97,2025-10-01,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,6,10,2,0,3023411.25,3,preocupante
CLT23621,131612.04,2024-12-14,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,4,12,5,1,131612.04,1,preocupante
CLT23621,44997.33,2024-12-20,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,4,12,4,0,176609.37,2,relevante
CLT23621,97212.31,2025-08-14,efectivo,inmobiliaria,V_inmuebles,1,0,0,4,8,3,1,97212.31,1,relevante
CLT23621,6577.63,2025-10-06,tarjeta,joyeria_metales,XI_joyeria,0,0,0,4,10,0,0,103789.94,2,relevante
CLT23622,133870.96,2025-05-28,transferencia_internacional,traslado_valores,X_traslado_valores,0,1,1,1,5,2,0,133870.96,1,inusual
CLT23624,61043.26,2025-03-10,tarjeta,joyeria_metales,XI_joyeria,0,0,0,4,3,0,0,61043.26,1,relevante
CLT23624,4001511.94,2025-06-11,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,4,6,2,0,4062555.1999999997,2,preocupante
CLT23624,7224.1,2025-06-27,efectivo,joyeria_metales,XI_joyeria,1,0,0,4,6,4,0,4069779.3,3,preocupante
CLT23624,20976.51,2025-10-02,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,4,10,3,0,4029712.55,3,preocupante
CLT23644,115229.02,2025-02-05,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,4,2,2,0,115229.02,1,relevante
CLT23644,12560.0,2025-04-04,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,4,4,4,0,127789.02,2,relevante
CLT23644,8122.98,2025-06-19,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,4,6,3,0,135912.0,3,preocupante
CLT23644,148526.46,2025-10-14,tarjeta,joyeria_metales,XI_joyeria,0,0,0,4,10,1,1,156649.44,2,relevante
CLT23645,66857.91,2025-03-17,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,2,3,0,1,66857.91,1,relevante
CLT23645,8696.57,2025-08-24,transferencia_nacional,traslado_valores,X_traslado_valores,0,0,1,2,8,6,0,75554.48000000001,2,inusual
CLT23703,26048.59,2024-12-10,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,4,12,1,0,26048.59,1,preocupante
CLT23703,136918.68,2025-07-13,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,4,7,6,1,136918.68,1,preocupante
CLT23703,68404.64,2025-08-25,tarjeta,joyeria_metales,XI_joyeria,0,0,0,4,8,0,0,205323.32,2,relevante
CLT23703,77935.61,2025-09-06,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,4,9,5,0,283258.93,3,inusual
CLT23710,25805.24,2024-12-04,efectivo,traslado_valores,X_traslado_valores,1,0,1,4,12,2,0,25805.24,1,inusual
CLT23710,93083.68,2025-04-03,efectivo,inmobiliaria,V_inmuebles,1,0,0,4,4,3,0,118888.92,2,relevante
CLT23710,8222.24,2025-06-27,tarjeta,joyeria_metales,XI_joyeria,0,0,0,4,6,4,0,101305.92,2,relevante
CLT23710,70658.21,2025-07-15,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,4,7,1,1,171964.13,3,inusual
CLT23726,144794.5,2024-11-26,tarjeta,traslado_valores,X_traslado_valores,0,0,1,2,11,1,0,144794.5,1,inusual
CLT23726,5707.18,2025-09-01,transferencia_internacional,inmobiliaria,V_inmuebles,0,1,0,2,9,0,0,5707.18,1,inusual
CLT23751,16750.01,2025-07-11,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,2,7,4,0,16750.01,1,inusual
CLT23751,112051.44,2025-10-05,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,2,10,6,0,128801.45,2,relevante
CLT23829,52808.75,2025-03-10,efectivo,joyeria_metales,XI_joyeria,1,0,0,1,3,0,0,52808.75,1,relevante
CLT23833,1950476.13,2024-12-01,tarjeta,automotriz,VIII_vehiculos,0,0,0,1,12,6,0,1950476.13,1,preocupante
CLT23845,5260.55,2025-05-25,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,2,5,6,0,5260.55,1,inusual
CLT23845,11469.88,2025-08-06,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,2,8,2,0,16730.43,2,inusual
CLT23848,1952.62,2025-01-18,tarjeta,activos_virtuales,XVI_activos_virtuales,0,0,1,6,1,5,0,1952.62,1,inusual
CLT23848,130745.3,2025-02-15,tarjeta,automotriz,VIII_vehiculos,0,0,0,6,2,5,1,132697.92,2,relevante
CLT23848,145540.95,2025-03-13,tarjeta,traslado_valores,X_traslado_valores,0,0,1,6,3,3,1,278238.87,3,inusual
CLT23848,142368.55,2025-05-02,transferencia_nacional,activos_virtuales,XVI_activos_virtuales,0,0,1,6,5,4,0,420607.42000000004,4,preocupante
CLT23848,27700.53,2025-05-28,tarjeta,joyeria_metales,XI_joyeria,0,0,0,6,5,2,0,448307.95,5,preocupante
CLT23848,5448.53,2025-07-15,efectivo,inmobiliaria,V_inmuebles,1,0,0,6,7,1,1,453756.48000000004,6,inusual
CLT23875,1250967.36,2024-11-15,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,5,11,4,1,1250967.36,1,preocupante
CLT23875,31697.83,2025-04-01,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,5,4,1,0,1282665.1900000002,2,preocupante
CLT23875,138367.37,2025-09-25,efectivo,activos_virtuales,XVI_activos_virtuales,1,0,1,5,9,3,0,170065.2,2,preocupante
CLT23875,65118.7,2025-10-14,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,5,10,1,1,203486.07,2,inusual
CLT23875,9447.81,2025-10-21,efectivo,automotriz,VIII_vehiculos,1,0,0,5,10,1,0,212933.88,3,inusual
CLT23884,5733.67,2025-01-15,tarjeta,automotriz,VIII_vehiculos,0,0,0,5,1,2,1,5733.67,1,relevante
CLT23884,9826.79,2025-02-04,tarjeta,inmobiliaria,V_inmuebles,0,0,0,5,2,1,0,15560.460000000001,2,relevante
CLT23884,5196.29,2025-04-19,efectivo,automotriz,VIII_vehiculos,1,0,0,5,4,5,0,20756.75,3,inusual
CLT23884,48783.61,2025-05-06,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,5,5,1,0,69540.36,4,inusual
CLT23884,76657.52,2025-05-07,efectivo,traslado_valores,X_traslado_valores,1,0,1,5,5,2,0,146197.88,5,inusual
CLT23886,11871.09,2025-02-04,transferencia_nacional,inmobiliaria,V_inmuebles,0,0,0,5,2,1,0,11871.09,1,relevante
