cliente_id,monto,fecha,tipo_operacion,sector_actividad,frecuencia_mensual,EsEfectivo,EsInternacional,SectorAltoRiesgo,fecha_dt,mes,dia_semana,fin_de_mes,quincena,MontoRelevante,EsEstructurada,fraccion,umbral_aviso_mxn,limite_efectivo_mxn,umbral_aviso_mxn_missing_cfg,limite_efectivo_mxn_missing_cfg,monto_6m,ops_6m,Acum6mAlcanzaAviso,clasificacion_lfpiorpi
CLT22903,67278.63,2025-01-16,transferencia_internacional,servicios_financieros,5,0,1,0,2025-01-16,1,3,0,1,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,67278.63,1,0,inusual
CLT22903,20571.05,2025-02-03,efectivo,transmision_dinero,5,1,0,0,2025-02-03,2,0,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,20571.05,1,0,relevante
CLT22978,15037.63,2025-03-25,tarjeta,inmobiliaria,2,0,0,0,2025-03-25,3,1,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,15037.63,1,0,relevante
CLT22978,28373.75,2025-02-01,efectivo,arte_antiguedades,2,1,0,0,2025-02-01,2,5,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,28373.75,1,0,relevante
CLT22999,158515.6,2025-06-12,tarjeta,inmobiliaria,4,0,0,0,2025-06-12,6,3,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,158515.6,1,0,relevante
CLT22999,50290.18,2024-11-22,transferencia_nacional,activos_virtuales,4,0,0,1,2024-11-22,11,4,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,50290.18,1,0,preocupante
CLT22999,89699.93,2025-06-12,efectivo,activos_virtuales,4,1,0,1,2025-06-12,6,3,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,89699.93,1,0,preocupante
CLT22999,166861.46,2025-03-16,efectivo,traslado_valores,4,1,0,1,2025-03-16,3,6,0,1,0,0,X_traslado_valores,363179.4,363179.4,0,0,166861.46,1,0,inusual
CLT23006,722.78,2025-06-08,tarjeta,inmobiliaria,3,0,0,0,2025-06-08,6,6,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,722.78,1,0,relevante
CLT23006,90498.13,2025-07-13,transferencia_nacional,notaria,3,0,0,0,2025-07-13,7,6,0,1,0,0,notaria,1000000000000.0,1000000000000.0,1,1,90498.13,1,0,relevante
CLT23006,41676.26,2024-12-28,tarjeta,transmision_dinero,3,0,0,0,2024-12-28,12,5,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,41676.26,1,0,relevante
CLT23022,88225.63,2025-06-03,tarjeta,joyeria_metales,3,0,0,0,2025-06-03,6,1,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,88225.63,1,0,relevante
CLT23022,116837.22,2024-12-11,tarjeta,activos_virtuales,3,0,0,1,2024-12-11,12,2,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,116837.22,1,0,preocupante
CLT23022,101617.46,2025-03-21,tarjeta,notaria,3,0,0,0,2025-03-21,3,4,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,101617.46,1,0,relevante
CLT23069,3415548.16,2025-06-10,transferencia_nacional,activos_virtuales,1,0,0,1,2025-06-10,6,1,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,3415548.16,1,0,preocupante
CLT23154,56069.13,2025-08-10,transferencia_nacional,inmobiliaria,2,0,0,0,2025-08-10,8,6,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,56069.13,1,0,relevante
CLT23154,66936.31,2025-10-28,efectivo,activos_virtuales,2,1,0,1,2025-10-28,10,1,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,66936.31,1,0,preocupante
CLT23173,2725.19,2025-09-21,efectivo,arte_antiguedades,3,1,0,0,2025-09-21,9,6,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,2725.19,1,0,relevante
CLT23173,94500.06,2025-05-17,tarjeta,casa_cambio,3,0,0,1,2025-05-17,5,5,0,1,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,94500.06,1,0,inusual
CLT23173,35671.02,2025-08-24,transferencia_nacional,casa_cambio,3,0,0,1,2025-08-24,8,6,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,130171.07999999999,2,0,inusual
CLT23176,141776.78,2025-08-21,tarjeta,automotriz,6,0,0,0,2025-08-21,8,3,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,141776.78,1,0,relevante
CLT23176,14663.32,2025-09-11,tarjeta,inmobiliaria,6,0,0,0,2025-09-11,9,3,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,14663.32,1,0,relevante
CLT23176,43319.77,2025-05-15,transferencia_internacional,activos_virtuales,6,0,1,1,2025-05-15,5,3,0,1,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,43319.77,1,0,preocupante
CLT23176,26224.78,2024-12-22,transferencia_nacional,arte_antiguedades,6,0,0,0,2024-12-22,12,6,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,26224.78,1,0,relevante
CLT23176,84155.03,2025-07-23,transferencia_nacional,arte_antiguedades,6,0,0,0,2025-07-23,7,2,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,84155.03,1,0,relevante
CLT23176,13011.15,2025-09-12,efectivo,transmision_dinero,6,1,0,0,2025-09-12,9,4,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,13011.15,1,0,relevante
CLT23238,138754.42,2025-04-13,efectivo,traslado_valores,3,1,0,1,2025-04-13,4,6,0,1,0,0,X_traslado_valores,363179.4,363179.4,0,0,138754.42,1,0,inusual
CLT23238,44456.72,2025-06-08,tarjeta,casa_cambio,3,0,0,1,2025-06-08,6,6,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,44456.72,1,0,inusual
CLT23238,82819.82,2025-08-24,efectivo,transmision_dinero,3,1,0,0,2025-08-24,8,6,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,82819.82,1,0,relevante
CLT23356,147622.56,2024-11-12,transferencia_nacional,joyeria_metales,4,0,0,0,2024-11-12,11,1,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,147622.56,1,0,relevante
CLT23356,37320.27,2025-05-25,tarjeta,joyeria_metales,4,0,0,0,2025-05-25,5,6,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,37320.27,1,0,relevante
CLT23356,3906.71,2025-08-19,efectivo,casa_cambio,4,1,0,1,2025-08-19,8,1,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,3906.71,1,0,inusual
CLT23356,29409.22,2024-11-12,tarjeta,transmision_dinero,4,0,0,0,2024-11-12,11,1,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,29409.22,1,0,relevante
CLT23396,99806.89,2025-05-07,transferencia_nacional,automotriz,2,0,0,0,2025-05-07,5,2,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,99806.89,1,0,relevante
CLT23396,20507.82,2025-08-12,transferencia_nacional,automotriz,2,0,0,0,2025-08-12,8,1,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,120314.70999999999,2,0,relevante
CLT23434,71605.38,2025-02-24,tarjeta,inmobiliaria,3,0,0,0,2025-02-24,2,0,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,71605.38,1,0,relevante
CLT23434,68127.63,2025-03-11,transferencia_internacional,joyeria_metales,3,0,1,0,2025-03-11,3,1,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,68127.63,1,0,inusual
CLT23434,323.43,2025-08-21,efectivo,arte_antiguedades,3,1,0,0,2025-08-21,8,3,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,323.43,1,0,relevante
CLT23446,7959.96,2025-02-10,transferencia_nacional,activos_virtuales,2,0,0,1,2025-02-10,2,0,0,0,0,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,7959.96,1,0,inusual
CLT23446,5159.83,2025-09-05,tarjeta,arte_antiguedades,2,0,0,0,2025-09-05,9,4,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,5159.83,1,0,relevante
CLT23473,22468.44,2025-06-04,transferencia_nacional,automotriz,4,0,0,0,2025-06-04,6,2,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,22468.44,1,0,relevante
CLT23473,109905.21,2025-06-21,transferencia_internacional,activos_virtuales,4,0,1,1,2025-06-21,6,5,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,109905.21,1,0,preocupante
CLT23473,47737.12,2024-12-03,tarjeta,arte_antiguedades,4,0,0,0,2024-12-03,12,1,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,47737.12,1,0,relevante
CLT23473,48023.76,2025-08-27,tarjeta,arte_antiguedades,4,0,0,0,2025-08-27,8,2,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,48023.76,1,0,relevante
CLT23577,127862.62,2025-10-21,transferencia_nacional,automotriz,7,0,0,0,2025-10-21,10,1,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,127862.62,1,0,relevante
CLT23577,36412.11,2025-08-06,tarjeta,inmobiliaria,7,0,0,0,2025-08-06,8,2,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,36412.11,1,0,relevante
CLT23577,47922.13,2025-02-12,tarjeta,traslado_valores,7,0,0,1,2025-02-12,2,2,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,47922.13,1,0,inusual
CLT23577,128575.12,2025-04-08,transferencia_nacional,traslado_valores,7,0,0,1,2025-04-08,4,1,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,176497.25,2,0,inusual
CLT23577,8452.92,2025-02-17,transferencia_nacional,arte_antiguedades,7,0,0,0,2025-02-17,2,0,0,1,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,8452.92,1,0,relevante
CLT23577,95719.68,2025-10-11,transferencia_nacional,casa_cambio,7,0,0,1,2025-10-11,10,5,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,95719.68,1,0,inusual
CLT23577,141611.29,2024-11-02,transferencia_nacional,notaria,7,0,0,0,2024-11-02,11,5,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,141611.29,1,0,relevante
CLT23710,7349.16,2024-11-28,efectivo,joyeria_metales,2,1,0,0,2024-11-28,11,3,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,7349.16,1,0,relevante
CLT23710,7183.51,2025-08-01,efectivo,casa_cambio,2,1,0,1,2025-08-01,8,4,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,7183.51,1,0,inusual
CLT23833,23365.46,2025-10-29,tarjeta,automotriz,7,0,0,0,2025-10-29,10,2,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,23365.46,1,0,relevante
CLT23833,64287.63,2025-07-07,tarjeta,arte_antiguedades,7,0,0,0,2025-07-07,7,0,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,64287.63,1,0,relevante
CLT23833,80026.14,2025-01-21,tarjeta,servicios_financieros,7,0,0,0,2025-01-21,1,1,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,80026.14,1,0,relevante
CLT23833,154914.92,2025-05-31,efectivo,servicios_financieros,7,1,0,0,2025-05-31,5,5,1,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,234941.06,2,0,relevante
CLT23833,19931.5,2025-09-08,transferencia_internacional,servicios_financieros,7,0,1,0,2025-09-08,9,0,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,174846.42,2,0,inusual
CLT23833,51449.81,2025-01-05,tarjeta,transmision_dinero,7,0,0,0,2025-01-05,1,6,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,51449.81,1,0,relevante
CLT23833,138341.07,2025-07-01,efectivo,transmision_dinero,7,1,0,0,2025-07-01,7,1,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,189790.88,2,0,relevante
CLT23947,27357.41,2024-12-31,transferencia_nacional,automotriz,6,0,0,0,2024-12-31,12,1,1,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,27357.41,1,0,relevante
CLT23947,127238.22,2025-02-11,tarjeta,joyeria_metales,6,0,0,0,2025-02-11,2,1,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,127238.22,1,0,relevante
CLT23947,148928.26,2024-11-07,tarjeta,traslado_valores,6,0,0,1,2024-11-07,11,3,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,148928.26,1,0,inusual
CLT23947,2236.63,2025-03-13,efectivo,casa_cambio,6,1,0,1,2025-03-13,3,3,0,1,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,2236.63,1,0,inusual
CLT23947,148045.37,2025-04-15,efectivo,transmision_dinero,6,1,0,0,2025-04-15,4,1,0,1,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,148045.37,1,0,relevante
CLT23947,69230.17,2025-09-05,tarjeta,transmision_dinero,6,0,0,0,2025-09-05,9,4,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,217275.53999999998,2,0,relevante
CLT23970,153518.7,2025-08-06,tarjeta,servicios_financieros,3,0,0,0,2025-08-06,8,2,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,153518.7,1,0,relevante
CLT23970,133970.43,2025-09-16,transferencia_nacional,servicios_financieros,3,0,0,0,2025-09-16,9,1,0,1,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,287489.13,2,0,relevante
CLT23970,9354.48,2025-06-07,transferencia_nacional,transmision_dinero,3,0,0,0,2025-06-07,6,5,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,9354.48,1,0,relevante
CLT23979,3634.13,2025-08-29,transferencia_nacional,joyeria_metales,4,0,0,0,2025-08-29,8,4,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,3634.13,1,0,relevante
CLT23979,9681.81,2024-11-12,efectivo,activos_virtuales,4,1,0,1,2024-11-12,11,1,0,0,0,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,9681.81,1,0,inusual
CLT23979,81717.55,2025-01-01,efectivo,activos_virtuales,4,1,0,1,2025-01-01,1,2,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,91399.36,2,0,preocupante
CLT23979,105188.27,2025-03-16,tarjeta,transmision_dinero,4,0,0,0,2025-03-16,3,6,0,1,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,105188.27,1,0,relevante
CLT24029,107230.93,2024-12-22,efectivo,inmobiliaria,5,1,0,0,2024-12-22,12,6,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,107230.93,1,0,relevante
CLT24029,66560.36,2024-12-04,efectivo,joyeria_metales,5,1,0,0,2024-12-04,12,2,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,66560.36,1,0,relevante
CLT24029,25661.03,2025-10-24,tarjeta,activos_virtuales,5,0,0,1,2025-10-24,10,4,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,25661.03,1,0,preocupante
CLT24029,5606.74,2025-08-21,tarjeta,casa_cambio,5,0,0,1,2025-08-21,8,3,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,5606.74,1,0,inusual
CLT24029,159599.86,2025-08-29,transferencia_internacional,notaria,5,0,1,0,2025-08-29,8,4,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,159599.86,1,0,inusual
CLT24150,32093.52,2025-02-03,transferencia_nacional,automotriz,2,0,0,0,2025-02-03,2,0,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,32093.52,1,0,relevante
CLT24150,18817.84,2025-06-08,transferencia_nacional,casa_cambio,2,0,0,1,2025-06-08,6,6,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,18817.84,1,0,inusual
CLT24168,115715.74,2025-03-06,transferencia_nacional,automotriz,16,0,0,0,2025-03-06,3,3,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,115715.74,1,0,relevante
CLT24168,2950.01,2025-05-21,efectivo,inmobiliaria,16,1,0,0,2025-05-21,5,2,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,2950.01,1,0,relevante
CLT24168,9216.33,2025-08-17,tarjeta,inmobiliaria,16,0,0,0,2025-08-17,8,6,0,1,0,0,V_inmuebles,907948.5,907948.5,0,0,12166.34,2,0,relevante
CLT24168,124579.71,2025-03-28,transferencia_nacional,joyeria_metales,16,0,0,0,2025-03-28,3,4,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,124579.71,1,0,relevante
CLT24168,73217.05,2025-10-29,transferencia_internacional,joyeria_metales,16,0,1,0,2025-10-29,10,2,0,0,0,0,XI_joyeria,363179.4,363179.4,0,0,73217.05,1,0,inusual
CLT24168,33858.98,2025-10-05,transferencia_nacional,activos_virtuales,16,0,0,1,2025-10-05,10,6,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,33858.98,1,0,preocupante
CLT24168,110811.64,2025-10-16,tarjeta,activos_virtuales,16,0,0,1,2025-10-16,10,3,0,1,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,144670.62,2,0,preocupante
CLT24168,74299.54,2025-04-24,transferencia_nacional,traslado_valores,16,0,0,1,2025-04-24,4,3,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,74299.54,1,0,inusual
CLT24168,116062.76,2025-03-27,tarjeta,casa_cambio,16,0,0,1,2025-03-27,3,3,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,116062.76,1,0,inusual
CLT24168,116025.73,2025-01-27,transferencia_nacional,notaria,16,0,0,0,2025-01-27,1,0,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,116025.73,1,0,relevante
CLT24168,50415.99,2025-03-14,efectivo,notaria,16,1,0,0,2025-03-14,3,4,0,1,0,0,notaria,1000000000000.0,1000000000000.0,1,1,166441.72,2,0,relevante
CLT24168,70234.89,2025-08-30,tarjeta,notaria,16,0,0,0,2025-08-30,8,5,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,120650.87999999999,2,0,relevante
CLT24168,3815.68,2025-06-16,transferencia_nacional,servicios_financieros,16,0,0,0,2025-06-16,6,0,0,1,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,3815.68,1,0,relevante
CLT24168,81781.63,2025-07-06,tarjeta,servicios_financieros,16,0,0,0,2025-07-06,7,6,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,85597.31,2,0,relevante
CLT24168,141470.59,2024-11-05,tarjeta,transmision_dinero,16,0,0,0,2024-11-05,11,1,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,141470.59,1,0,relevante
CLT24168,41823.14,2025-03-14,efectivo,transmision_dinero,16,1,0,0,2025-03-14,3,4,0,1,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,183293.72999999998,2,0,relevante
CLT24201,52322.47,2024-11-15,transferencia_nacional,automotriz,3,0,0,0,2024-11-15,11,4,0,1,0,0,VIII_vehiculos,726358.8,363179.4,0,0,52322.47,1,0,relevante
CLT24201,22036.76,2025-04-21,tarjeta,traslado_valores,3,0,0,1,2025-04-21,4,0,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,22036.76,1,0,inusual
CLT24201,3611880.62,2025-08-29,transferencia_nacional,transmision_dinero,3,0,0,0,2025-08-29,8,4,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,3611880.62,1,0,relevante
CLT24208,3614.45,2025-01-25,efectivo,automotriz,3,1,0,0,2025-01-25,1,5,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,3614.45,1,0,relevante
CLT24208,17733.57,2025-05-11,tarjeta,inmobiliaria,3,0,0,0,2025-05-11,5,6,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,17733.57,1,0,relevante
CLT24208,112932.01,2025-09-07,transferencia_nacional,inmobiliaria,3,0,0,0,2025-09-07,9,6,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,130665.57999999999,2,0,relevante
CLT24293,167886.49,2025-01-06,transferencia_nacional,arte_antiguedades,4,0,0,0,2025-01-06,1,0,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,167886.49,1,0,relevante
CLT24293,44022.98,2024-12-21,efectivo,servicios_financieros,4,1,0,0,2024-12-21,12,5,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,44022.98,1,0,relevante
CLT24293,20500.41,2025-01-12,efectivo,servicios_financieros,4,1,0,0,2025-01-12,1,6,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,64523.39,2,0,relevante
CLT24293,39665.51,2025-06-30,transferencia_nacional,servicios_financieros,4,0,0,0,2025-06-30,6,0,1,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,60165.920000000006,2,0,relevante
CLT24322,100669.06,2024-11-11,efectivo,automotriz,3,1,0,0,2024-11-11,11,0,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,100669.06,1,0,relevante
CLT24322,134708.31,2025-03-06,efectivo,activos_virtuales,3,1,0,1,2025-03-06,3,3,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,134708.31,1,0,preocupante
CLT24322,4091681.07,2025-08-31,tarjeta,casa_cambio,3,0,0,1,2025-08-31,8,6,1,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,4091681.07,1,0,inusual
CLT24371,6959.5,2024-12-21,transferencia_nacional,automotriz,5,0,0,0,2024-12-21,12,5,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,6959.5,1,0,relevante
CLT24371,158773.22,2025-07-02,efectivo,automotriz,5,1,0,0,2025-07-02,7,2,0,0,0,0,VIII_vehiculos,726358.8,363179.4,0,0,158773.22,1,0,relevante
CLT24371,1937854.32,2025-07-07,tarjeta,inmobiliaria,5,0,0,0,2025-07-07,7,0,0,0,1,0,V_inmuebles,907948.5,907948.5,0,0,1937854.32,1,0,preocupante
CLT24371,1671.49,2025-03-22,efectivo,servicios_financieros,5,1,0,0,2025-03-22,3,5,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,1671.49,1,0,relevante
CLT24371,158552.29,2025-06-18,transferencia_internacional,servicios_financieros,5,0,1,0,2025-06-18,6,2,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,160223.78,2,0,inusual
CLT24408,11534.46,2025-09-17,transferencia_nacional,automotriz,6,0,0,0,2025-09-17,9,2,0,1,0,0,VIII_vehiculos,726358.8,363179.4,0,0,11534.46,1,0,relevante
CLT24408,20922.83,2025-08-22,transferencia_internacional,activos_virtuales,6,0,1,1,2025-08-22,8,4,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,20922.83,1,0,inusual
CLT24408,881.5,2025-05-04,efectivo,traslado_valores,6,1,0,1,2025-05-04,5,6,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,881.5,1,0,inusual
CLT24408,66750.09,2025-03-25,efectivo,arte_antiguedades,6,1,0,0,2025-03-25,3,1,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,66750.09,1,0,relevante
CLT24408,4176227.27,2025-02-11,efectivo,casa_cambio,6,1,0,1,2025-02-11,2,1,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,4176227.27,1,0,inusual
CLT24408,53708.74,2025-02-06,transferencia_nacional,servicios_financieros,6,0,0,0,2025-02-06,2,3,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,53708.74,1,0,relevante
CLT24592,3306.57,2025-03-10,transferencia_nacional,servicios_financieros,2,0,0,0,2025-03-10,3,0,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,3306.57,1,0,relevante
CLT24592,25277.59,2025-09-12,tarjeta,transmision_dinero,2,0,0,0,2025-09-12,9,4,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,25277.59,1,0,relevante
CLT24621,7671.62,2025-01-10,tarjeta,traslado_valores,4,0,0,1,2025-01-10,1,4,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,7671.62,1,0,inusual
CLT24621,69215.95,2025-03-25,tarjeta,casa_cambio,4,0,0,1,2025-03-25,3,1,0,0,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,69215.95,1,0,inusual
CLT24621,143544.53,2025-05-07,transferencia_nacional,notaria,4,0,0,0,2025-05-07,5,2,0,0,0,0,notaria,1000000000000.0,1000000000000.0,1,1,143544.53,1,0,relevante
CLT24621,51971.3,2024-11-26,tarjeta,servicios_financieros,4,0,0,0,2024-11-26,11,1,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,51971.3,1,0,relevante
CLT24662,30097.09,2025-10-20,tarjeta,activos_virtuales,1,0,0,1,2025-10-20,10,0,0,0,1,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,30097.09,1,0,preocupante
CLT24663,53013.31,2025-09-08,transferencia_nacional,inmobiliaria,4,0,0,0,2025-09-08,9,0,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,53013.31,1,0,relevante
CLT24663,137275.51,2025-02-22,transferencia_nacional,traslado_valores,4,0,0,1,2025-02-22,2,5,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,137275.51,1,0,inusual
CLT24663,109408.73,2025-07-11,transferencia_nacional,traslado_valores,4,0,0,1,2025-07-11,7,4,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,246684.24,2,0,inusual
CLT24663,58326.76,2025-09-17,tarjeta,notaria,4,0,0,0,2025-09-17,9,2,0,1,0,0,notaria,1000000000000.0,1000000000000.0,1,1,58326.76,1,0,relevante
CLT24871,167903.05,2025-04-15,tarjeta,automotriz,5,0,0,0,2025-04-15,4,1,0,1,0,0,VIII_vehiculos,726358.8,363179.4,0,0,167903.05,1,0,relevante
CLT24871,3207.37,2025-03-06,transferencia_internacional,traslado_valores,5,0,1,1,2025-03-06,3,3,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,3207.37,1,0,inusual
CLT24871,144693.41,2025-08-02,efectivo,arte_antiguedades,5,1,0,0,2025-08-02,8,5,0,0,0,0,arte_antiguedades,1000000000000.0,1000000000000.0,1,1,144693.41,1,0,relevante
CLT24871,3940.2,2025-02-13,transferencia_internacional,casa_cambio,5,0,1,1,2025-02-13,2,3,0,1,0,0,casa_cambio,1000000000000.0,1000000000000.0,1,1,3940.2,1,0,inusual
CLT24871,5426.99,2025-09-19,tarjeta,servicios_financieros,5,0,0,0,2025-09-19,9,4,0,0,0,0,servicios_financieros,1000000000000.0,1000000000000.0,1,1,5426.99,1,0,relevante
CLT24896,102707.91,2025-03-07,efectivo,inmobiliaria,2,1,0,0,2025-03-07,3,4,0,0,0,0,V_inmuebles,907948.5,907948.5,0,0,102707.91,1,0,relevante
CLT24896,117011.26,2025-09-10,transferencia_internacional,transmision_dinero,2,0,1,0,2025-09-10,9,2,0,0,0,0,transmision_dinero,1000000000000.0,1000000000000.0,1,1,117011.26,1,0,inusual
CLT24953,9141.08,2025-02-23,efectivo,activos_virtuales,2,1,0,1,2025-02-23,2,6,0,0,0,0,XVI_activos_virtuales,23759.4,1000000000000.0,0,1,9141.08,1,0,inusual
CLT24953,569.41,2025-09-19,efectivo,traslado_valores,2,1,0,1,2025-09-19,9,4,0,0,0,0,X_traslado_valores,363179.4,363179.4,0,0,569.41,1,0,inusual
